@RELATION data/knnSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,music}

@DATA
0.230757,0.014693,2.687841,0.310148,0.209808,1.859378,0.007130,0.411531,-26.762584,0.499564,0.735782,-0.316966,-0.073403,0.449643,-0.030726,-0.041681,-0.287870,-0.072180,0.029188,0.189189,-0.077255,0.007688,0.004573,0.014479,0.014245,0.021571,0.015521,0.017236,0.004337,0.004504,0.008037,0.011019,0.003478,0.012833,0.092632,0.012695,0.458151,0.081449,0.031644,0.426208,0.003952,0.139754,2.615927,0.818961,0.650802,0.577233,0.408331,0.507991,0.298439,0.264461,0.288925,0.168315,0.221828,0.236620,0.229503,0.007371,0.005884,0.016504,0.022357,0.020585,0.015583,0.013078,0.005970,0.005758,0.012406,0.012247,0.003596,0.009007,speech
0.134718,0.023055,2.782622,0.196672,0.168626,1.195433,0.010981,0.220545,-25.652950,0.982617,-0.621726,-0.675435,-0.489407,0.021403,-0.091207,-0.043877,0.041127,-0.044418,-0.074967,-0.092128,-0.047112,0.013106,0.017787,0.023246,0.011075,0.012300,0.010263,0.016057,0.007061,0.006290,0.014324,0.015056,0.009528,0.014636,0.045362,0.028086,0.492238,0.039410,0.034280,0.524341,0.006683,0.086127,3.315752,1.025177,0.845769,0.718880,0.468192,0.391676,0.417564,0.376615,0.319417,0.228972,0.252162,0.187557,0.174866,0.014106,0.018100,0.027683,0.011806,0.011914,0.011744,0.018457,0.009792,0.007100,0.012259,0.014114,0.013021,0.009762,speech
0.212009,0.023984,2.899927,0.241819,0.149978,1.522187,0.011284,0.315898,-24.986887,-0.174492,-0.021111,-0.546014,-0.753197,-0.200827,-0.196487,0.184186,-0.127789,0.099700,-0.107395,-0.113122,-0.092829,0.011045,0.008209,0.013912,0.011535,0.007903,0.005923,0.007065,0.003079,0.005233,0.009772,0.012268,0.013184,0.012285,0.072283,0.027461,0.397310,0.052247,0.027063,0.334592,0.005002,0.074685,2.137576,1.063470,0.883647,0.473837,0.645698,0.368202,0.398830,0.275213,0.310503,0.304142,0.329804,0.333622,0.263506,0.017144,0.012749,0.018660,0.018063,0.009886,0.006073,0.008274,0.003934,0.006469,0.011909,0.017843,0.018522,0.009100,speech
0.227018,0.021426,2.877632,0.299133,0.213003,1.730711,0.009110,0.381389,-25.550892,0.737303,0.089143,-0.167263,-0.104619,0.171865,0.093754,0.069477,-0.097441,0.137025,-0.024074,0.053974,-0.028131,0.005717,0.003601,0.009916,0.009024,0.023036,0.014853,0.023331,0.007219,0.004889,0.010101,0.014055,0.007501,0.014145,0.133811,0.022309,0.437705,0.121960,0.036686,0.750218,0.005172,0.246926,3.315198,0.969353,1.149734,0.441887,0.472892,0.444399,0.416926,0.339459,0.294183,0.234376,0.236473,0.266723,0.240403,0.006889,0.004149,0.013025,0.010207,0.025238,0.020709,0.026175,0.012357,0.006986,0.012576,0.017947,0.008974,0.009875,speech
0.185614,0.026366,2.998670,0.286534,0.226414,1.396561,0.011627,0.343292,-24.415252,1.321186,0.475304,-0.074255,-0.439338,0.089332,0.049656,-0.194019,-0.062709,-0.049210,-0.071512,-0.215626,-0.199063,0.017976,0.006615,0.016627,0.010991,0.010829,0.011380,0.015156,0.002572,0.008177,0.027013,0.025822,0.005284,0.019485,0.126336,0.018981,0.409226,0.110636,0.035080,0.624441,0.006051,0.210126,1.917037,1.015616,0.982994,0.431108,0.476207,0.424178,0.377092,0.401749,0.323437,0.282391,0.324564,0.364614,0.302473,0.025751,0.009124,0.021501,0.014435,0.014844,0.012293,0.019166,0.004647,0.012960,0.033034,0.032803,0.008006,0.010255,speech
0.216195,0.021452,3.008074,0.302573,0.226309,1.497891,0.012152,0.370855,-25.587528,1.212177,0.798975,-0.375598,-0.224384,0.244860,0.120591,-0.143203,-0.063247,-0.256867,-0.120743,-0.176572,-0.184060,0.012519,0.006010,0.023649,0.015001,0.012634,0.004017,0.013073,0.003669,0.007983,0.022977,0.027736,0.004687,0.019999,0.140458,0.016701,0.323844,0.122412,0.037510,0.750167,0.007766,0.246267,2.542008,0.945084,0.939605,0.711550,0.501765,0.415209,0.361516,0.309066,0.320823,0.298785,0.271813,0.270251,0.316825,0.017125,0.006648,0.029383,0.017736,0.016244,0.004266,0.017585,0.006571,0.010385,0.025693,0.034419,0.007303,0.014733,speech
0.020693,0.085522,3.083918,0.122192,0.192571,0.147732,0.040732,0.034125,-26.027648,2.886594,0.789396,0.892993,0.433104,0.298625,0.349123,0.347379,0.155981,0.136244,0.025550,0.200150,0.214150,0.002871,0.000327,0.103141,0.004670,0.060583,0.001039,0.026242,0.000149,0.000569,0.004076,0.102314,0.000412,0.057462,0.015710,0.076667,0.244669,0.052963,0.041122,0.236106,0.039655,0.055096,2.488783,0.739268,0.532576,0.373558,0.251655,0.332305,0.275348,0.237586,0.195058,0.220198,0.142633,0.172215,0.152941,0.002800,0.000748,0.090354,0.006583,0.055866,0.001047,0.023083,0.000277,0.000666,0.004397,0.099064,0.000487,0.016249,speech
0.168617,0.015197,2.899798,0.258856,0.205086,1.205708,0.011244,0.279844,-26.364999,1.687409,-0.052546,-0.147371,-0.601746,0.140203,0.137164,-0.076233,-0.026985,-0.076901,-0.034432,0.085460,-0.023083,0.017955,0.004835,0.032816,0.017765,0.021633,0.016617,0.016834,0.004389,0.007202,0.006533,0.012283,0.012816,0.019043,0.125520,0.015369,0.352973,0.125164,0.030437,0.635497,0.006988,0.224353,2.586849,0.645122,0.747091,0.370817,0.430866,0.340569,0.309643,0.287266,0.263666,0.236710,0.214123,0.257851,0.197396,0.023195,0.005031,0.030319,0.020803,0.025920,0.024393,0.018100,0.006906,0.008878,0.005129,0.012526,0.015286,0.012091,speech
0.128998,0.013493,2.944864,0.210763,0.189822,1.078547,0.011820,0.220545,-25.322242,1.724445,-0.088325,-0.039907,-0.531947,0.146544,-0.106780,-0.053565,-0.046762,0.126945,-0.096104,-0.046362,0.125641,0.011517,0.008907,0.028872,0.018724,0.021055,0.016422,0.015897,0.003859,0.010039,0.010376,0.021503,0.006567,0.021035,0.098291,0.015477,0.328541,0.082494,0.038970,0.521595,0.006371,0.160023,2.100659,0.554541,1.085806,0.398720,0.651333,0.397017,0.391456,0.323101,0.344127,0.277583,0.214556,0.198972,0.201879,0.014023,0.013895,0.030689,0.024448,0.027154,0.024974,0.018833,0.006627,0.010935,0.013540,0.022612,0.007897,0.012206,speech
0.139498,0.017292,2.987626,0.226976,0.198445,1.188122,0.009523,0.244432,-25.540231,1.634989,-0.303146,-0.349854,-0.433621,-0.143433,0.289031,0.034994,-0.235127,0.063822,0.024524,-0.000459,0.067386,0.011986,0.011203,0.019085,0.017765,0.018226,0.021787,0.017996,0.005395,0.008401,0.008123,0.009595,0.008777,0.015987,0.076796,0.021158,0.317419,0.070048,0.031471,0.438628,0.006304,0.138404,2.509465,0.513216,0.733273,0.374400,0.446851,0.335269,0.374302,0.296783,0.295667,0.240353,0.250537,0.233875,0.227807,0.014918,0.019171,0.018897,0.026598,0.017279,0.023696,0.014615,0.008339,0.008629,0.009692,0.008944,0.011985,0.008462,speech
0.209496,0.038163,3.024358,0.307944,0.241442,0.887650,0.016854,0.291396,-24.745136,2.227396,0.814542,-0.102117,-0.173523,0.091354,-0.065799,-0.213533,0.020182,-0.142688,-0.042863,-0.100274,-0.083292,0.017667,0.003459,0.028271,0.012435,0.007335,0.004777,0.012697,0.001530,0.009878,0.036920,0.041217,0.004702,0.026348,0.219611,0.018376,0.353759,0.178747,0.040506,0.769045,0.010903,0.319961,1.459530,1.000595,0.674207,0.602291,0.436386,0.320352,0.306255,0.265233,0.289618,0.256085,0.301549,0.258326,0.283516,0.022939,0.005077,0.033827,0.020399,0.008146,0.007515,0.018156,0.001991,0.018823,0.040131,0.042754,0.007535,0.017103,speech
0.202688,0.023809,2.909928,0.282775,0.208160,1.550835,0.010633,0.370781,-24.358944,1.269120,0.491233,-0.004154,-0.280394,-0.137618,0.243799,0.223734,0.159589,-0.138323,0.063993,0.145774,-0.247645,0.014381,0.006438,0.029676,0.014274,0.022930,0.006731,0.014956,0.003531,0.003727,0.012008,0.014148,0.007027,0.015927,0.143549,0.019418,0.335407,0.129865,0.043488,0.670046,0.007194,0.241475,2.309316,0.931103,1.008182,0.481424,0.525268,0.449385,0.305333,0.334457,0.293650,0.280516,0.254299,0.233834,0.242616,0.019181,0.006762,0.036733,0.016654,0.019957,0.009925,0.021642,0.004126,0.003561,0.011834,0.014693,0.008425,0.011313,speech
0.169350,0.028069,3.053847,0.262331,0.214249,1.200702,0.011513,0.305018,-24.485283,1.717581,0.775932,-0.127465,-0.125932,0.175254,0.247954,0.291534,0.026586,0.140893,-0.241463,0.165285,-0.021710,0.012837,0.005138,0.026327,0.009933,0.032999,0.008741,0.031099,0.001829,0.003637,0.014609,0.024121,0.008999,0.021660,0.131253,0.020686,0.225735,0.119426,0.039075,0.695555,0.007946,0.229312,1.900584,1.010569,0.859140,0.550183,0.515277,0.353361,0.453318,0.338901,0.283515,0.239768,0.261794,0.210977,0.201214,0.019779,0.006051,0.035122,0.014114,0.032974,0.012501,0.030686,0.002373,0.004511,0.017500,0.027177,0.015656,0.011924,speech
0.093648,0.011070,2.941931,0.183162,0.190889,0.752035,0.014165,0.159500,-26.274320,2.428071,0.462673,0.175014,-0.539643,0.001520,0.240914,0.028642,-0.057710,0.097703,-0.060431,0.007278,-0.006433,0.019733,0.006891,0.020891,0.021640,0.043201,0.018518,0.028681,0.002588,0.005643,0.023403,0.017931,0.008861,0.025379,0.072734,0.009221,0.333213,0.079894,0.037421,0.631133,0.008692,0.166890,1.510383,0.696224,0.877819,0.433911,0.499031,0.227844,0.432042,0.214575,0.240114,0.260588,0.251544,0.215542,0.247519,0.026999,0.010732,0.015098,0.024385,0.038999,0.024678,0.026686,0.006316,0.006151,0.023085,0.017476,0.013936,0.009196,speech
0.090574,0.020135,2.980386,0.181686,0.189594,0.540687,0.013518,0.125641,-25.705484,2.668288,0.388151,-0.701195,-0.587742,-0.023440,-0.024454,0.118712,-0.142502,0.085173,-0.173352,0.142576,0.062065,0.009749,0.010158,0.036393,0.026286,0.023231,0.009230,0.010342,0.003534,0.008943,0.022432,0.015266,0.012687,0.021955,0.061442,0.022618,0.351835,0.058119,0.027011,0.406207,0.006935,0.104263,2.122486,0.656681,0.570793,0.412725,0.510149,0.362815,0.294549,0.283966,0.238402,0.252511,0.306327,0.228729,0.225383,0.011912,0.012678,0.032894,0.022910,0.025106,0.014787,0.013838,0.006528,0.013135,0.032128,0.017770,0.018199,0.010917,speech
0.213220,0.016742,3.012898,0.296510,0.225395,1.410450,0.009258,0.357875,-25.516946,1.643941,0.649037,0.481838,-0.488919,0.393467,0.040478,0.323751,0.212479,0.022382,-0.088380,0.257197,-0.020790,0.014784,0.004912,0.037067,0.008766,0.042843,0.007096,0.017669,0.000864,0.003680,0.008808,0.011601,0.008192,0.020896,0.134233,0.008973,0.320151,0.118310,0.038143,0.582746,0.004928,0.209286,1.699869,0.683797,0.548251,0.279482,0.478564,0.391356,0.266663,0.263930,0.253275,0.210255,0.208876,0.210791,0.213760,0.018131,0.004318,0.034625,0.009715,0.035011,0.008920,0.016089,0.001138,0.003280,0.008171,0.008771,0.016454,0.010399,speech
0.316221,0.035273,2.965590,0.383903,0.208603,1.689060,0.010280,0.489451,-25.423665,0.492888,0.650085,-0.182390,0.131568,-0.094973,0.003112,-0.130336,-0.080824,-0.111739,-0.130417,-0.047120,-0.013913,0.007865,0.004547,0.013854,0.007497,0.009219,0.010997,0.027359,0.001914,0.006411,0.012843,0.010833,0.002580,0.014471,0.158416,0.027041,0.408702,0.138367,0.028807,0.573972,0.006766,0.197913,2.587507,1.051758,0.771478,0.592337,0.388149,0.413008,0.308898,0.399914,0.296787,0.417814,0.313537,0.283938,0.280553,0.016295,0.006717,0.022986,0.010183,0.015163,0.017676,0.031339,0.002461,0.010644,0.016656,0.015966,0.004376,0.010597,speech
0.046105,0.093294,3.066929,0.151001,0.196514,0.274407,0.030673,0.075719,-25.283803,2.930213,0.710452,0.377556,-0.144910,0.337067,0.401045,0.501493,0.216139,0.024166,0.103651,0.120581,0.208721,0.003841,0.001408,0.050275,0.004296,0.034673,0.002585,0.035097,0.000600,0.003125,0.012009,0.138480,0.002385,0.053823,0.038392,0.024262,0.179144,0.073301,0.045099,0.253014,0.014256,0.107392,1.520896,0.704934,0.587403,0.331367,0.349974,0.307884,0.238418,0.181875,0.200675,0.176155,0.148223,0.130907,0.129450,0.004893,0.001940,0.045357,0.005176,0.032163,0.003759,0.027571,0.001083,0.007218,0.017157,0.058952,0.005455,0.011310,speech
0.098764,0.049922,3.127211,0.207845,0.205055,0.738609,0.016752,0.165266,-23.945692,2.017745,0.101920,-0.235873,0.073586,0.205853,-0.035728,-0.066883,-0.267466,-0.302936,-0.072836,0.054297,0.112882,0.036940,0.005084,0.032261,0.018846,0.028975,0.042236,0.025647,0.001705,0.004419,0.004702,0.018291,0.008485,0.034305,0.075208,0.035666,0.192495,0.074156,0.036677,0.465010,0.010311,0.159434,1.792243,0.602223,0.682613,0.638176,0.382574,0.334860,0.298040,0.298926,0.279637,0.375909,0.304782,0.309834,0.336322,0.043998,0.009871,0.043181,0.033440,0.035276,0.044044,0.028944,0.002367,0.006275,0.005268,0.025239,0.013745,0.013076,speech
0.092379,0.042880,3.075978,0.206344,0.207287,0.779417,0.018085,0.164007,-24.169892,1.910505,0.344524,-0.133258,-0.020844,-0.008280,0.067947,0.029747,-0.178257,-0.315780,-0.292894,-0.136015,-0.104965,0.029631,0.004130,0.052294,0.038689,0.025159,0.016579,0.050068,0.002998,0.005790,0.007458,0.013662,0.003696,0.036156,0.043339,0.035225,0.258154,0.052399,0.035729,0.463759,0.010633,0.136187,1.883391,0.765641,0.838605,0.683257,0.345786,0.393783,0.342182,0.315223,0.318025,0.322884,0.410681,0.320959,0.297442,0.032910,0.005274,0.041289,0.046997,0.028998,0.026409,0.067889,0.006075,0.011673,0.010725,0.014548,0.004219,0.016375,speech
0.110357,0.034690,3.036030,0.235070,0.232822,0.806766,0.012451,0.183719,-25.282419,1.805331,0.412713,-0.010595,0.050193,0.297968,0.074154,0.225825,0.029861,-0.012509,-0.140538,-0.216925,-0.093821,0.022868,0.013259,0.065529,0.014169,0.027008,0.010958,0.075965,0.002264,0.003786,0.005956,0.017873,0.005045,0.039710,0.077142,0.032764,0.232583,0.075036,0.043013,0.465163,0.006532,0.188138,2.098610,0.585422,0.420103,0.526510,0.354465,0.319882,0.271879,0.321642,0.297634,0.317669,0.272422,0.382980,0.424843,0.031008,0.023976,0.045550,0.023925,0.032196,0.020322,0.074124,0.005758,0.006026,0.007419,0.019592,0.008118,0.018202,speech
0.104302,0.034194,3.009509,0.202219,0.215959,0.825954,0.013860,0.161688,-23.765974,1.935978,-0.287403,0.067695,-0.178205,0.194328,-0.099935,-0.009658,-0.199681,-0.101996,-0.184489,-0.119731,-0.160534,0.021698,0.008791,0.023213,0.036120,0.034084,0.014988,0.040863,0.005736,0.005975,0.008326,0.019604,0.011605,0.030310,0.059284,0.028242,0.274818,0.057240,0.047385,0.400452,0.005825,0.103238,1.463603,0.585041,0.526564,0.386291,0.350961,0.272853,0.308695,0.324559,0.273320,0.305560,0.328252,0.281639,0.295538,0.023600,0.011146,0.017413,0.036674,0.032341,0.018505,0.037387,0.007912,0.006509,0.007271,0.015131,0.014837,0.016392,speech
0.123999,0.052829,2.918834,0.208236,0.186274,1.097106,0.014326,0.204906,-23.631402,0.873359,-1.059616,-0.623935,-0.633709,0.142762,-0.521903,-0.335919,-0.187645,0.153117,0.139973,0.192671,-0.134866,0.004893,0.003776,0.011285,0.010809,0.010516,0.014180,0.016654,0.012353,0.023443,0.018424,0.016560,0.012180,0.019909,0.042964,0.035487,0.432682,0.030951,0.027926,0.418080,0.008877,0.099400,1.666328,0.910663,0.807270,0.598854,0.463801,0.426030,0.410429,0.369518,0.414784,0.471536,0.425195,0.427530,0.279352,0.005762,0.003938,0.015086,0.013940,0.015924,0.026411,0.022107,0.018445,0.025822,0.024435,0.022734,0.018234,0.009131,speech
0.138986,0.030404,2.912917,0.218522,0.194767,1.169465,0.011658,0.230719,-24.444269,1.558671,0.708214,0.150322,-0.514797,0.062395,0.102604,0.045226,-0.054226,0.085709,0.001870,0.124526,-0.036870,0.010130,0.004869,0.025034,0.013024,0.026011,0.017344,0.033835,0.002894,0.010377,0.015908,0.027823,0.004810,0.021855,0.075329,0.028442,0.430915,0.076564,0.037358,0.581092,0.008672,0.150824,1.760246,0.816177,0.982632,0.360121,0.515042,0.298198,0.569656,0.269440,0.274773,0.231217,0.238333,0.174387,0.193358,0.011355,0.006956,0.026080,0.017068,0.028463,0.025863,0.036216,0.003401,0.013991,0.014348,0.025657,0.005292,0.011830,speech
0.121532,0.012019,3.050461,0.200308,0.193569,1.075964,0.008861,0.208812,-25.109022,1.963178,-0.254887,0.025209,-0.216721,0.092498,-0.045063,0.016241,-0.214269,0.025348,-0.106012,0.057956,-0.003588,0.013848,0.005209,0.020061,0.020270,0.022916,0.018228,0.024647,0.004551,0.008424,0.012155,0.027393,0.008921,0.018230,0.071002,0.009576,0.235300,0.067003,0.028023,0.425954,0.003733,0.134512,1.171440,0.567192,0.703537,0.399705,0.313630,0.299094,0.316053,0.260846,0.239353,0.219565,0.220359,0.191805,0.205382,0.012178,0.005414,0.015835,0.026382,0.022311,0.015853,0.025206,0.004984,0.009030,0.008708,0.021342,0.013207,0.009298,speech
0.168695,0.020252,3.085527,0.268728,0.243518,1.242155,0.009567,0.291875,-23.827720,1.922951,-0.066868,0.027784,-0.321292,0.064571,0.022994,0.064941,-0.141309,-0.222810,-0.176273,-0.125030,-0.221736,0.024353,0.016045,0.034619,0.021705,0.017163,0.008367,0.018085,0.003219,0.006944,0.015185,0.019732,0.006332,0.017938,0.117454,0.018501,0.182143,0.102399,0.041196,0.625669,0.007778,0.243880,1.124268,0.450171,0.430821,0.417916,0.416455,0.243899,0.242622,0.239185,0.211237,0.268518,0.286589,0.314449,0.264670,0.024331,0.028504,0.031136,0.019661,0.014971,0.007278,0.015674,0.003121,0.006271,0.013253,0.016201,0.009315,0.009888,speech
0.140019,0.010850,3.022249,0.227403,0.217494,0.913868,0.009625,0.199031,-26.323910,2.403436,0.020876,0.275168,0.070024,0.056034,-0.073726,-0.082768,0.041681,0.054270,0.091010,-0.020036,-0.067201,0.015234,0.005415,0.029471,0.018388,0.030669,0.018716,0.033918,0.003387,0.009436,0.016088,0.023762,0.007670,0.020319,0.105628,0.007370,0.310262,0.095486,0.029920,0.476045,0.006681,0.166432,1.496163,0.602091,0.788635,0.333899,0.380592,0.313475,0.254998,0.291233,0.226617,0.237554,0.174788,0.200020,0.192612,0.014069,0.004461,0.027041,0.020086,0.024372,0.016257,0.020408,0.005000,0.009869,0.011108,0.014098,0.010296,0.010026,speech
0.067999,0.050890,3.012980,0.160497,0.197979,0.387156,0.032291,0.097278,-25.324071,2.670803,0.454707,0.633780,-0.107300,0.281397,0.297677,0.168222,-0.127871,0.044674,-0.073412,0.026731,-0.197576,0.009339,0.001705,0.030327,0.003652,0.015850,0.005244,0.110796,0.001234,0.004036,0.031463,0.045475,0.000845,0.044033,0.073360,0.042636,0.301659,0.086146,0.054346,0.408941,0.028222,0.117364,2.685590,0.732432,0.795360,0.355327,0.418405,0.345833,0.305682,0.349441,0.281461,0.225863,0.224970,0.213602,0.250076,0.011243,0.002905,0.044264,0.004503,0.021865,0.006445,0.078955,0.003262,0.006918,0.042064,0.053863,0.000979,0.013993,speech
0.035069,0.072077,3.029080,0.146883,0.203595,0.244418,0.030600,0.044890,-24.726462,2.875788,0.651227,0.464837,-0.145214,0.393760,0.152510,0.324941,0.175757,0.141685,0.028609,0.167797,0.140342,0.008883,0.001351,0.078456,0.005354,0.024540,0.003459,0.028335,0.000567,0.004219,0.014017,0.119251,0.002088,0.051093,0.028173,0.069449,0.293418,0.064175,0.049910,0.272201,0.023499,0.039368,1.790150,0.682409,0.575682,0.452932,0.468949,0.372570,0.297795,0.234023,0.220182,0.230284,0.143181,0.193273,0.157772,0.009786,0.001918,0.081275,0.007810,0.031584,0.004929,0.027874,0.001387,0.007784,0.016271,0.109105,0.002099,0.021798,speech
0.048248,0.049968,3.175221,0.131357,0.173488,0.287969,0.025230,0.079094,-24.821295,3.322624,0.385637,0.182220,-0.431041,0.211359,-0.120158,0.181584,0.081424,0.203424,-0.000329,0.140807,0.025102,0.009775,0.006314,0.017062,0.017432,0.078650,0.020208,0.039646,0.000911,0.008069,0.018470,0.014958,0.006643,0.034995,0.044996,0.034230,0.144683,0.053419,0.037235,0.397437,0.016076,0.079797,1.484526,0.734762,0.722298,0.344089,0.372853,0.293339,0.284252,0.288610,0.266862,0.212843,0.209850,0.175257,0.184686,0.011976,0.011005,0.028825,0.024673,0.040006,0.028167,0.033773,0.001645,0.015203,0.018200,0.017539,0.009219,0.010644,speech
0.072507,0.022873,3.044852,0.140204,0.168585,0.543090,0.017292,0.114917,-26.784169,2.998528,-1.003173,0.252929,-0.337453,0.404224,0.083868,0.100768,-0.032554,0.098584,-0.033123,0.025074,0.017868,0.010578,0.004330,0.033459,0.012379,0.042012,0.019441,0.044174,0.006490,0.008032,0.016250,0.013971,0.009332,0.027782,0.034924,0.026490,0.314236,0.039563,0.047133,0.392342,0.011288,0.068764,2.946901,0.792561,0.949379,0.416716,0.474246,0.374960,0.296950,0.343361,0.242717,0.224931,0.190014,0.210674,0.166876,0.017735,0.004683,0.034074,0.012655,0.045120,0.024232,0.041572,0.012579,0.010952,0.019301,0.011099,0.015076,0.012776,speech
0.089508,0.032795,2.923497,0.173770,0.186878,0.694307,0.015969,0.143448,-24.988354,2.114588,0.200376,0.308650,-0.275229,0.308169,-0.190063,0.049860,-0.094655,0.149409,-0.099940,-0.077710,-0.244246,0.013445,0.003242,0.036657,0.010579,0.015867,0.007277,0.068564,0.003232,0.007355,0.024188,0.044425,0.005396,0.030697,0.082436,0.035973,0.287438,0.077817,0.034183,0.600713,0.008973,0.139945,2.522472,1.200682,0.923950,0.368705,0.455814,0.464446,0.400680,0.328621,0.271836,0.242687,0.259727,0.274218,0.302993,0.015702,0.004767,0.037205,0.017118,0.019670,0.009237,0.069584,0.005935,0.009208,0.030407,0.037723,0.006547,0.016198,speech
0.077644,0.043277,3.125331,0.170304,0.198594,0.491194,0.019231,0.121229,-24.256689,2.684571,0.609234,0.505854,-0.391537,0.189444,0.001349,0.139505,0.063933,0.123133,0.010810,0.114346,0.030769,0.012917,0.006396,0.025218,0.021011,0.051499,0.018901,0.059045,0.000685,0.005668,0.017715,0.016869,0.004521,0.031976,0.074071,0.028078,0.156206,0.085037,0.043703,0.559707,0.010113,0.150901,1.213062,0.968908,0.721129,0.404930,0.400378,0.273710,0.329847,0.232110,0.233577,0.211406,0.237276,0.156101,0.171476,0.016982,0.010525,0.030091,0.027589,0.047736,0.025673,0.045463,0.000740,0.006941,0.016037,0.013477,0.006943,0.010039,speech
0.126931,0.009953,2.590679,0.181201,0.147813,1.115445,0.012532,0.223146,-26.284381,1.279913,-0.340849,-0.410977,-1.085292,0.127403,-0.482599,0.097292,-0.324077,-0.052129,-0.192245,-0.021066,-0.080229,0.015375,0.010662,0.013070,0.016226,0.023552,0.017024,0.015336,0.004098,0.008795,0.010978,0.017349,0.008593,0.016545,0.052042,0.011213,0.636933,0.044707,0.032650,0.431484,0.008609,0.081405,2.909780,0.876733,1.141629,0.460095,0.495860,0.474310,0.391938,0.239144,0.321315,0.210513,0.210876,0.237033,0.199718,0.015832,0.010172,0.012847,0.017441,0.032399,0.027097,0.017884,0.005994,0.011253,0.010916,0.021285,0.009313,0.012040,speech
0.152347,0.021438,2.964285,0.239802,0.215568,1.156718,0.015664,0.288581,-25.394364,2.204582,0.089787,-0.291621,0.146503,0.130650,0.082159,-0.167133,0.000215,-0.135175,-0.064325,-0.097689,-0.020422,0.013356,0.003806,0.019182,0.012542,0.020478,0.018490,0.035184,0.004111,0.008921,0.023545,0.020845,0.006731,0.021953,0.132815,0.015113,0.413963,0.113704,0.047838,0.949707,0.010189,0.276586,2.861410,1.236115,0.940052,0.640568,0.448594,0.468451,0.332834,0.368345,0.298032,0.370694,0.293105,0.260399,0.349074,0.017233,0.003484,0.020788,0.016230,0.024793,0.030493,0.036114,0.006487,0.013424,0.024422,0.025995,0.011552,0.010963,speech
0.126158,0.022581,2.662776,0.244663,0.218764,1.127842,0.029085,0.247344,-25.752752,1.430900,0.009539,-0.175520,-0.300316,0.279379,-0.173450,-0.185837,-0.280567,-0.239523,-0.164351,0.024340,0.055394,0.009644,0.003282,0.018551,0.024627,0.019931,0.013455,0.023356,0.004425,0.009618,0.019998,0.029905,0.003323,0.024028,0.117772,0.018617,0.477463,0.082106,0.038608,0.601062,0.023457,0.179630,2.342169,0.879677,0.929058,0.494604,0.564624,0.365758,0.285599,0.341043,0.228495,0.327767,0.320570,0.272387,0.211060,0.014117,0.005127,0.022312,0.035355,0.025671,0.014988,0.025609,0.004500,0.012404,0.021386,0.033760,0.003056,0.011871,speech
