@RELATION data/knnSpeakerAll
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {F1,F2,F3,F4,F5,M1,M2,M3,M4,M5}

@DATA
0.078529,0.013535,2.728830,0.159374,0.176514,0.658830,0.019960,0.132838,-29.925101,1.955101,-0.455494,-0.105525,-0.303844,-0.284510,0.029269,-0.164993,-0.043568,-0.107046,-0.161186,0.118979,0.023054,0.008213,0.004117,0.066732,0.010905,0.014575,0.012763,0.076838,0.001334,0.006340,0.019206,0.014683,0.004679,0.037121,0.046394,0.018621,0.442031,0.038547,0.038044,0.428035,0.011247,0.093917,4.645103,0.900441,0.824653,0.627061,0.411853,0.348073,0.361217,0.425141,0.301210,0.345598,0.353600,0.298183,0.294697,0.010403,0.005741,0.077679,0.016395,0.019083,0.017714,0.066918,0.001353,0.008202,0.025011,0.011878,0.006947,0.021742,F2
0.096488,0.029617,2.854447,0.181638,0.180322,0.756312,0.020144,0.162974,-29.336261,1.641462,-0.257039,-0.241272,-0.227688,-0.308850,-0.023277,-0.052808,-0.031610,-0.029621,-0.154389,0.047477,0.003063,0.006226,0.011821,0.094540,0.008423,0.006639,0.007014,0.041815,0.001845,0.009998,0.022310,0.011554,0.004318,0.038338,0.075814,0.039887,0.495599,0.052967,0.032508,0.625291,0.014423,0.151260,5.797870,1.015312,1.015391,0.499097,0.504128,0.489008,0.296371,0.249684,0.343852,0.306465,0.283587,0.340506,0.314480,0.007771,0.025677,0.130966,0.014915,0.008903,0.010787,0.051427,0.004170,0.015152,0.043112,0.009292,0.006024,0.033232,F2
0.089122,0.019834,2.900512,0.157534,0.170885,0.570069,0.025599,0.112146,-29.172376,2.100402,-0.208157,-0.021781,-0.519187,-0.156365,0.085341,-0.209963,-0.008596,-0.002380,-0.156363,0.161895,-0.105339,0.008107,0.005638,0.068665,0.009375,0.011201,0.010479,0.047528,0.001394,0.010186,0.035389,0.023783,0.005740,0.036141,0.079132,0.023368,0.440195,0.047143,0.044207,0.572731,0.017479,0.121957,5.931423,1.087772,0.866507,0.626609,0.520433,0.368967,0.274716,0.404009,0.272961,0.297873,0.370815,0.340717,0.257289,0.012511,0.013910,0.102845,0.013274,0.012201,0.018740,0.069560,0.002023,0.016969,0.037136,0.018397,0.010127,0.026505,F2
0.088642,0.025788,2.919670,0.166967,0.181794,0.740331,0.026402,0.141604,-30.112173,1.929813,-0.146267,-0.146461,-0.269471,-0.162899,-0.191247,-0.104928,-0.066558,-0.110935,-0.098815,0.203196,0.001928,0.009627,0.007387,0.077506,0.012064,0.008310,0.011918,0.068195,0.001368,0.010782,0.019635,0.021255,0.005438,0.040438,0.068347,0.030041,0.380326,0.046876,0.032564,0.671051,0.025304,0.123387,4.006459,0.974417,0.570439,0.617404,0.367064,0.320596,0.371478,0.315533,0.359119,0.327646,0.307612,0.301265,0.276900,0.011688,0.013951,0.085640,0.023241,0.011401,0.017463,0.072720,0.001791,0.017383,0.041935,0.025532,0.011652,0.025053,F2
0.101549,0.009160,2.829518,0.174241,0.174353,0.769454,0.020456,0.150625,-31.194237,1.542055,-0.370511,-0.002714,-0.144123,-0.325193,-0.016630,-0.108748,-0.018312,-0.008985,-0.147990,0.102138,0.000264,0.008247,0.006580,0.102188,0.008682,0.008820,0.011057,0.052532,0.001831,0.014984,0.011135,0.016286,0.003825,0.042069,0.058404,0.013659,0.412186,0.039846,0.036924,0.484084,0.014366,0.102006,3.832459,0.772288,0.935852,0.604635,0.405042,0.380356,0.270798,0.362806,0.359342,0.295471,0.323945,0.342035,0.312880,0.010984,0.013281,0.074356,0.013315,0.011246,0.019701,0.062091,0.001884,0.025119,0.013239,0.015847,0.004140,0.020746,F2
0.084282,0.025291,2.835241,0.156166,0.176635,0.554898,0.025327,0.116160,-28.388247,2.283052,-0.234518,-0.274864,-0.312956,-0.223969,-0.149770,-0.149132,-0.053506,-0.040875,-0.027219,0.149455,-0.063702,0.009737,0.005623,0.038655,0.011243,0.014203,0.015754,0.053374,0.002597,0.023311,0.025794,0.020368,0.006485,0.034176,0.065564,0.028543,0.524328,0.044954,0.032693,0.472011,0.020137,0.093199,4.847181,0.970003,0.750177,0.468571,0.377176,0.383616,0.293681,0.372359,0.331641,0.386721,0.466114,0.346154,0.302428,0.013736,0.014634,0.055008,0.019845,0.022939,0.027922,0.078162,0.004725,0.031603,0.026192,0.018612,0.011701,0.023216,F2
0.103685,0.013783,2.708343,0.172803,0.167943,0.911133,0.022042,0.173764,-28.831062,1.695168,-0.347147,-0.274260,-0.180705,-0.334489,-0.121694,-0.136832,-0.152708,-0.118733,-0.138084,0.193657,0.084918,0.011442,0.006717,0.061107,0.009632,0.015739,0.019795,0.056975,0.002364,0.011103,0.012620,0.014169,0.006739,0.034388,0.061346,0.016260,0.603253,0.047962,0.037192,0.692287,0.020416,0.142913,4.499514,1.217506,0.866817,0.597003,0.386458,0.371262,0.322220,0.282456,0.338443,0.310154,0.308193,0.350416,0.309876,0.019001,0.015346,0.104466,0.017220,0.018341,0.024547,0.062133,0.004445,0.016619,0.014242,0.015719,0.009202,0.029351,F2
0.092386,0.018782,2.799982,0.165413,0.166696,0.734500,0.021600,0.153528,-27.385170,1.993109,-0.226273,-0.435428,-0.368047,-0.176859,-0.052505,-0.169447,-0.183249,-0.210272,-0.319371,0.144866,0.017703,0.008379,0.004691,0.046560,0.020474,0.024521,0.021839,0.029742,0.001208,0.007239,0.020088,0.018550,0.009015,0.030898,0.060627,0.022216,0.620792,0.043572,0.035825,0.530646,0.015970,0.109458,3.892633,1.009273,0.802497,0.683931,0.372926,0.300998,0.301628,0.331199,0.378191,0.346932,0.293956,0.347057,0.379754,0.010601,0.008768,0.064623,0.025662,0.036886,0.025437,0.034595,0.001356,0.009392,0.019466,0.019149,0.020678,0.015635,F2
0.104725,0.021158,2.810010,0.194391,0.195838,0.696931,0.015040,0.150750,-30.858265,1.721185,0.169232,-0.306507,-0.024477,-0.114391,-0.031424,0.053438,-0.050463,-0.143963,-0.067762,-0.030634,0.014540,0.006939,0.006072,0.057095,0.010766,0.008829,0.005607,0.130564,0.000825,0.010591,0.016889,0.011466,0.002930,0.048277,0.093872,0.026011,0.407150,0.064036,0.019748,0.584083,0.007086,0.163675,3.369710,0.651504,0.526923,0.622171,0.413651,0.439860,0.287312,0.295426,0.274046,0.238481,0.273763,0.349261,0.265054,0.007638,0.012894,0.075456,0.017672,0.011129,0.009090,0.082431,0.001373,0.017693,0.021565,0.007382,0.004129,0.029906,F2
0.102609,0.018369,2.775718,0.172068,0.176153,0.810762,0.023355,0.158788,-28.436110,1.823154,-0.376221,-0.086632,-0.231528,-0.233863,-0.156418,-0.280181,-0.064305,-0.064180,-0.125404,0.106997,0.063391,0.017286,0.005667,0.058109,0.008819,0.008771,0.018563,0.047589,0.001566,0.012343,0.016420,0.013233,0.011240,0.032231,0.062766,0.022163,0.487925,0.047298,0.034593,0.525221,0.016827,0.113438,5.121095,0.810362,0.880090,0.628753,0.496480,0.316197,0.264046,0.340180,0.338775,0.306100,0.299904,0.449167,0.346652,0.028398,0.012609,0.072809,0.012289,0.011016,0.025309,0.059739,0.003015,0.022785,0.018434,0.009470,0.024700,0.021121,F2
0.076450,0.012129,2.660611,0.163724,0.190753,0.562145,0.017658,0.098167,-32.078981,1.943711,0.059962,0.019534,-0.147080,-0.148425,0.058834,-0.044486,-0.017848,0.039393,-0.125335,0.055642,0.000555,0.011571,0.005431,0.119958,0.006966,0.010774,0.008229,0.064568,0.002419,0.007942,0.021988,0.021689,0.004343,0.044600,0.047064,0.016593,0.556691,0.033075,0.026977,0.418717,0.010198,0.079083,3.738358,0.536436,0.622197,0.437359,0.325473,0.366955,0.246860,0.316082,0.193608,0.256601,0.275657,0.294381,0.226623,0.016111,0.008471,0.066141,0.010656,0.011506,0.009893,0.053295,0.006185,0.009841,0.018247,0.017087,0.005617,0.020205,F2
0.090304,0.012953,2.899441,0.170785,0.181833,0.725566,0.022482,0.140904,-31.193159,1.844481,0.009980,-0.091300,-0.168213,-0.120633,-0.023191,-0.103961,-0.096551,-0.075835,-0.050231,0.039608,-0.053343,0.013041,0.007186,0.100084,0.005115,0.006804,0.014500,0.053373,0.001165,0.009882,0.020010,0.024869,0.009477,0.044119,0.066127,0.019957,0.449810,0.048616,0.041613,0.641674,0.018684,0.138716,5.492863,1.131044,0.561957,0.445212,0.378379,0.295395,0.285157,0.408520,0.329400,0.316733,0.203919,0.333758,0.345572,0.020375,0.013618,0.121089,0.007644,0.006274,0.028956,0.056716,0.001539,0.023756,0.029293,0.031908,0.017139,0.029532,F2
0.075876,0.015973,2.801197,0.142200,0.168008,0.433053,0.025776,0.096335,-30.677400,2.476704,-0.187583,0.034142,-0.317621,-0.275726,0.011782,0.048282,-0.148274,-0.047266,-0.238365,0.015062,-0.085976,0.012471,0.012944,0.073017,0.010760,0.006961,0.005027,0.040875,0.001015,0.007832,0.025420,0.035930,0.011880,0.037801,0.064095,0.025300,0.441241,0.041711,0.042322,0.466850,0.017435,0.093741,4.951899,1.004158,0.993991,0.550025,0.606069,0.443531,0.303467,0.377903,0.278177,0.241940,0.277799,0.317562,0.295267,0.018851,0.029112,0.106193,0.016958,0.007176,0.006100,0.052618,0.001971,0.015086,0.027264,0.024136,0.026105,0.024056,F2
0.077806,0.006392,2.838074,0.158718,0.178146,0.573514,0.025420,0.115479,-32.748008,2.011579,-0.361606,0.096761,-0.094737,-0.266214,-0.032020,-0.139771,-0.096771,0.009523,-0.072618,0.112447,0.043914,0.010766,0.005965,0.073735,0.004701,0.008029,0.011934,0.073110,0.002059,0.016060,0.020062,0.026153,0.004034,0.038372,0.075372,0.015344,0.457747,0.053039,0.040070,0.466805,0.017520,0.124208,6.376134,1.068109,0.916206,0.702376,0.446734,0.541094,0.386424,0.422302,0.201360,0.280282,0.203315,0.380990,0.226713,0.021006,0.011529,0.091396,0.006058,0.012080,0.020599,0.070004,0.004382,0.032182,0.023975,0.022218,0.005328,0.022869,F2
0.100003,0.024633,2.877469,0.177108,0.176949,0.575386,0.023259,0.142181,-29.540452,1.940404,0.061693,-0.255217,-0.133807,-0.159046,-0.076601,0.038155,-0.122707,0.030081,-0.063827,0.055691,-0.043793,0.009200,0.005004,0.052424,0.005960,0.007415,0.007924,0.054784,0.001391,0.008460,0.028536,0.024868,0.006927,0.033669,0.091978,0.038673,0.457979,0.068923,0.037448,0.565208,0.019223,0.150462,5.415165,1.166247,1.018353,0.588500,0.495181,0.454556,0.354779,0.271513,0.327117,0.274656,0.242067,0.294985,0.240460,0.014857,0.011665,0.082915,0.011468,0.008515,0.015319,0.077279,0.002025,0.011584,0.028081,0.023720,0.017172,0.024299,F2
0.115594,0.035577,2.858694,0.175737,0.169761,0.957093,0.028617,0.190250,-28.874771,1.632220,-0.290228,-0.337695,-0.221287,-0.098641,-0.083158,0.008874,-0.135333,-0.134514,-0.113938,0.009068,0.024853,0.011566,0.007480,0.053437,0.011920,0.020366,0.012467,0.052618,0.004401,0.009663,0.013711,0.012966,0.006650,0.035684,0.063509,0.036950,0.520851,0.046523,0.024889,0.658509,0.027167,0.117624,3.493526,1.126179,0.600759,0.589083,0.381701,0.326976,0.206284,0.367461,0.294800,0.306367,0.370828,0.379277,0.404904,0.020460,0.013171,0.055998,0.018853,0.033015,0.015485,0.050194,0.011937,0.013763,0.026458,0.020290,0.010603,0.023239,F2
0.060471,0.021127,2.812902,0.152939,0.188829,0.396177,0.022990,0.076764,-31.256911,2.067344,0.077746,0.009476,-0.206184,0.017156,0.004869,0.032714,-0.107672,-0.203470,-0.120375,0.092291,-0.029329,0.012812,0.002583,0.110738,0.008237,0.010984,0.009927,0.083750,0.001246,0.006489,0.015399,0.028594,0.007884,0.050462,0.045486,0.026946,0.431831,0.038688,0.024722,0.330658,0.014396,0.067019,3.346030,0.676333,0.456065,0.466601,0.348789,0.264809,0.251272,0.315972,0.215588,0.217813,0.275250,0.314931,0.268613,0.020828,0.004240,0.082074,0.017155,0.014892,0.016355,0.055552,0.002325,0.013949,0.017563,0.025217,0.014239,0.017847,F2
0.081352,0.049365,2.803386,0.176334,0.191657,0.723596,0.020959,0.137250,-29.483021,1.720460,-0.180142,-0.154979,-0.138272,-0.282531,0.071281,0.019976,-0.213247,0.000851,-0.089990,0.144181,0.019405,0.010393,0.004336,0.073960,0.005232,0.010064,0.012425,0.076562,0.000964,0.006888,0.013986,0.031214,0.010254,0.040190,0.062364,0.086400,0.471650,0.037852,0.029183,0.635203,0.014134,0.120846,5.711898,0.976484,1.073904,0.789607,0.519952,0.621330,0.315166,0.285560,0.420789,0.273906,0.246973,0.301236,0.340148,0.015979,0.010324,0.089378,0.006647,0.012156,0.019205,0.076037,0.000808,0.011138,0.023139,0.038187,0.032728,0.021073,F2
0.108185,0.018207,2.782064,0.182036,0.176824,0.722440,0.019962,0.145165,-28.201626,1.579876,-0.354088,-0.371566,-0.275747,-0.136557,-0.125443,-0.184700,-0.196602,-0.159587,-0.076194,0.218222,0.200564,0.007008,0.003772,0.043122,0.006758,0.017552,0.029794,0.038127,0.002602,0.013542,0.019704,0.014258,0.006713,0.030204,0.089626,0.020568,0.548208,0.062226,0.032512,0.520999,0.009485,0.133287,5.122608,1.121166,0.789788,0.687961,0.408604,0.424407,0.262738,0.347701,0.365586,0.365964,0.326911,0.343291,0.356118,0.010746,0.006337,0.090151,0.011455,0.028759,0.041622,0.047227,0.004438,0.027176,0.029225,0.022487,0.012313,0.023302,F2
0.109485,0.013897,2.955349,0.185475,0.182774,1.020235,0.015630,0.201929,-30.627986,1.396341,-0.324155,-0.072337,-0.096170,-0.239890,0.038449,-0.084586,-0.132310,-0.061238,-0.217242,0.126137,0.079475,0.005088,0.003075,0.079715,0.007838,0.012071,0.023121,0.074929,0.001878,0.006310,0.008589,0.016551,0.006217,0.038174,0.071776,0.018335,0.285105,0.040960,0.030343,0.686835,0.011808,0.148094,3.909354,0.982709,0.796992,0.518399,0.361512,0.325771,0.243087,0.279197,0.263749,0.275145,0.241491,0.349401,0.266360,0.004488,0.004375,0.077062,0.009298,0.015417,0.038504,0.082565,0.002719,0.007763,0.010693,0.017322,0.011097,0.027235,F2
0.086921,0.022793,2.841772,0.161051,0.169014,0.701967,0.023210,0.144107,-29.084614,1.903170,-0.163064,-0.084215,-0.255674,-0.069091,-0.125441,-0.083704,-0.118820,-0.086662,-0.098326,0.091125,-0.047094,0.009852,0.002678,0.067192,0.012562,0.013293,0.013493,0.062465,0.004089,0.011119,0.027419,0.020532,0.008749,0.039794,0.055658,0.033745,0.430277,0.042722,0.038434,0.523261,0.012691,0.107700,5.014936,0.935614,0.738078,0.444562,0.433585,0.318341,0.318916,0.321253,0.292331,0.274361,0.290056,0.346288,0.337695,0.016921,0.003563,0.098725,0.025122,0.018456,0.022650,0.065187,0.012659,0.021782,0.032142,0.017762,0.015843,0.022763,F2
0.074885,0.033430,2.873724,0.155413,0.179256,0.564705,0.021537,0.114813,-27.753423,2.184392,-0.147736,-0.340737,-0.221935,-0.153092,-0.149202,-0.024070,-0.234028,-0.297755,-0.097540,0.122720,0.029085,0.007995,0.006279,0.044591,0.012215,0.038362,0.016130,0.048423,0.001815,0.012678,0.017591,0.027703,0.007857,0.036273,0.050230,0.036577,0.545217,0.031331,0.028712,0.479981,0.012523,0.097146,4.841066,0.706796,0.460636,0.513812,0.494392,0.345051,0.217011,0.369616,0.339895,0.467969,0.429938,0.378150,0.383696,0.008562,0.011850,0.071841,0.016807,0.054347,0.022299,0.051672,0.004510,0.018152,0.026883,0.031701,0.017909,0.017310,F2
0.086045,0.018824,2.940781,0.154383,0.171596,0.647623,0.019521,0.121917,-29.621416,2.105228,-0.204571,-0.182022,-0.164504,-0.073319,-0.114030,-0.078630,-0.161470,-0.113773,-0.220869,0.057393,0.026275,0.008437,0.003008,0.032386,0.009128,0.015085,0.019657,0.048800,0.002186,0.004428,0.027421,0.033873,0.009422,0.030660,0.040527,0.022252,0.465964,0.036343,0.034603,0.432437,0.010879,0.084116,4.866644,0.931741,0.641403,0.461768,0.386340,0.319270,0.264570,0.315892,0.293701,0.359401,0.328958,0.352569,0.307552,0.013234,0.003964,0.043679,0.012538,0.019564,0.032594,0.057003,0.005697,0.005641,0.021450,0.025185,0.017818,0.014766,F2
0.114487,0.012646,2.690407,0.188110,0.170107,0.703966,0.031225,0.174000,-29.256849,1.643647,-0.204354,-0.256094,-0.347385,-0.325431,-0.154061,-0.174999,-0.246275,-0.053178,-0.074691,0.235792,0.124845,0.008304,0.010045,0.035560,0.006689,0.009939,0.018404,0.047161,0.002795,0.021270,0.017611,0.012751,0.006873,0.029833,0.094083,0.018125,0.603899,0.070632,0.040341,0.602737,0.036063,0.146581,4.952016,1.128648,1.054243,0.625834,0.539745,0.384095,0.370374,0.439743,0.340188,0.306865,0.287231,0.503726,0.342265,0.010493,0.027966,0.071333,0.011920,0.014161,0.027988,0.059842,0.004744,0.037032,0.023344,0.015038,0.017149,0.023334,F2
0.103017,0.010240,2.712365,0.163510,0.167004,0.728626,0.023816,0.143473,-28.626086,1.968080,-0.311788,-0.127493,-0.312679,-0.322942,-0.178781,-0.070878,-0.164468,-0.009499,-0.022587,0.062278,-0.074271,0.012418,0.005145,0.034377,0.016867,0.014823,0.016884,0.028607,0.004240,0.012013,0.029208,0.026593,0.009806,0.028309,0.065910,0.015210,0.510062,0.046258,0.040398,0.666300,0.014046,0.128153,4.228693,1.302955,0.777177,0.623029,0.385692,0.326932,0.350218,0.381191,0.311502,0.433876,0.362674,0.369617,0.414470,0.016983,0.011143,0.054669,0.037102,0.023570,0.030141,0.043554,0.011208,0.018346,0.033779,0.028567,0.013485,0.017277,F2
0.056088,0.024961,2.925816,0.143384,0.181803,0.404142,0.029137,0.089179,-27.795330,2.478309,-0.262429,-0.058829,-0.330456,-0.131256,-0.116756,-0.092370,-0.097652,0.092762,-0.077792,0.193378,-0.074697,0.011895,0.002014,0.043872,0.009462,0.010613,0.009413,0.038243,0.002893,0.009342,0.054762,0.047414,0.009334,0.039787,0.025149,0.028924,0.404538,0.026740,0.033346,0.271769,0.021551,0.060528,4.243170,0.711272,0.560808,0.465610,0.508330,0.352362,0.249207,0.335780,0.312003,0.310779,0.351833,0.329466,0.349598,0.018778,0.002267,0.066709,0.015520,0.017955,0.012603,0.058920,0.004963,0.013946,0.049282,0.036633,0.023788,0.016155,F2
0.096996,0.020907,2.594376,0.174271,0.177901,0.692850,0.023097,0.147500,-28.407750,1.929631,0.028558,-0.258388,-0.411615,-0.208585,-0.053537,-0.118287,-0.009987,-0.072944,-0.103517,0.129806,-0.059630,0.013585,0.009176,0.063550,0.011853,0.015821,0.013156,0.047846,0.002063,0.017068,0.018269,0.019239,0.009311,0.035544,0.068540,0.042592,0.580468,0.056425,0.035547,0.630989,0.014296,0.146551,4.850454,1.042607,0.641883,0.627056,0.498393,0.390251,0.349330,0.373458,0.375248,0.308378,0.339556,0.355139,0.355323,0.019097,0.020898,0.099438,0.020451,0.023340,0.021563,0.057338,0.003282,0.031806,0.025697,0.019534,0.013867,0.025357,F2
0.081977,0.007031,2.900136,0.156838,0.177645,0.767271,0.015915,0.132625,-32.648177,1.897064,-0.270293,0.241733,-0.010579,-0.079794,-0.399111,-0.066112,0.218936,-0.198084,-0.135965,0.112832,0.023835,0.011319,0.005457,0.091482,0.005838,0.007908,0.004077,0.078953,0.001658,0.005262,0.016800,0.039967,0.013302,0.039768,0.029066,0.010861,0.228431,0.031327,0.020128,0.335258,0.007023,0.074740,2.394968,0.693060,0.489404,0.248888,0.266965,0.198052,0.180477,0.206873,0.176733,0.138183,0.172671,0.188187,0.159798,0.013654,0.009725,0.036029,0.010284,0.006972,0.004870,0.019541,0.003113,0.006977,0.017136,0.020182,0.013527,0.008195,F2
0.055549,0.005986,2.799942,0.163083,0.190024,0.547943,0.040371,0.149208,-32.907595,1.875389,-0.006485,0.130996,0.070031,-0.029809,-0.059563,0.007007,0.028679,-0.096685,-0.190450,-0.012642,-0.049533,0.011489,0.002531,0.145894,0.004508,0.009373,0.005023,0.070520,0.000905,0.002183,0.015835,0.035182,0.005436,0.061825,0.037097,0.010026,0.455330,0.050353,0.026216,0.529506,0.018744,0.167767,3.139833,0.701737,0.559157,0.488906,0.309963,0.236995,0.350994,0.300151,0.230724,0.198544,0.238076,0.260377,0.180763,0.016716,0.004361,0.116422,0.005400,0.012297,0.007052,0.083526,0.001195,0.002570,0.021814,0.032995,0.010520,0.017574,F2
0.068740,0.036057,3.028717,0.151911,0.171451,0.573107,0.020452,0.096346,-28.694881,2.170739,-0.616243,0.317438,-0.080743,-0.467538,-0.109250,-0.161506,-0.205367,-0.035460,-0.167710,0.140847,-0.024705,0.011544,0.002990,0.104185,0.004593,0.013219,0.017745,0.045938,0.001946,0.004898,0.020123,0.029350,0.003829,0.041503,0.038122,0.043650,0.255488,0.029500,0.051898,0.381256,0.013982,0.061547,6.562733,0.836136,1.319430,0.690129,0.292490,0.409145,0.293334,0.290684,0.311015,0.350296,0.302422,0.437436,0.301560,0.012367,0.003480,0.143660,0.005500,0.016790,0.028047,0.045060,0.003733,0.004780,0.025705,0.039312,0.004804,0.033445,F2
0.089737,0.015322,2.823591,0.175573,0.188881,0.750271,0.017721,0.139458,-29.908437,1.797570,0.017323,-0.027454,-0.170930,-0.117863,0.132547,-0.120303,-0.014435,-0.135900,-0.068557,0.151323,0.119651,0.007846,0.002560,0.086135,0.006211,0.014157,0.012463,0.062446,0.001606,0.011778,0.021005,0.022900,0.007464,0.039776,0.061169,0.020452,0.391289,0.042398,0.027751,0.630466,0.012534,0.128252,4.303298,1.027088,0.442522,0.490968,0.349365,0.303431,0.315530,0.407805,0.256045,0.285402,0.266781,0.322499,0.264823,0.011371,0.003097,0.083998,0.008634,0.013453,0.016886,0.059997,0.002052,0.021098,0.023752,0.023521,0.015820,0.024546,F2
0.086827,0.029527,2.790705,0.170765,0.181305,0.576908,0.022820,0.134103,-27.827256,2.045679,-0.073533,-0.382122,-0.274637,-0.262315,-0.069441,-0.109314,-0.115330,-0.046692,-0.209463,0.010873,-0.002115,0.009826,0.002817,0.050447,0.014254,0.018707,0.013223,0.041933,0.000966,0.009106,0.030497,0.021849,0.010497,0.033994,0.062003,0.035173,0.705750,0.054203,0.034958,0.400241,0.016870,0.101279,4.660000,0.894021,0.896725,0.650165,0.464653,0.328562,0.339803,0.355409,0.345112,0.395446,0.352910,0.300246,0.308322,0.016074,0.004522,0.076948,0.029324,0.034323,0.016484,0.055389,0.001775,0.015289,0.041227,0.026594,0.018663,0.023654,F2
0.078118,0.016302,2.858923,0.171729,0.189609,0.648388,0.025542,0.138708,-31.554815,2.089266,-0.067976,-0.212895,-0.343919,-0.133079,0.017423,-0.001641,-0.143507,0.017180,-0.238399,0.060902,-0.081444,0.010475,0.007653,0.067773,0.012720,0.008486,0.005587,0.090189,0.002103,0.009462,0.020093,0.024051,0.008342,0.039439,0.045889,0.020736,0.271270,0.037206,0.027508,0.456632,0.021743,0.104186,3.717321,0.754307,0.513824,0.424145,0.334719,0.214720,0.223370,0.256487,0.215401,0.201479,0.228151,0.233216,0.243709,0.013857,0.012615,0.038500,0.019695,0.005811,0.003035,0.064919,0.000914,0.008028,0.020988,0.020358,0.015090,0.015838,F2
0.099093,0.007652,2.862024,0.168769,0.174115,0.734968,0.018967,0.151711,-29.755271,1.981471,-0.269583,-0.155454,-0.161712,-0.286310,-0.095260,-0.107710,-0.055068,0.009384,-0.111176,0.066806,-0.096693,0.015694,0.004151,0.049930,0.008636,0.012582,0.008255,0.047454,0.001779,0.009094,0.026142,0.023572,0.012125,0.032232,0.079460,0.009794,0.526711,0.053544,0.036061,0.594366,0.015639,0.136258,4.629471,0.998857,0.938071,0.561015,0.410935,0.423047,0.319642,0.306143,0.284320,0.334981,0.359379,0.285801,0.343386,0.023872,0.006480,0.072910,0.012689,0.018700,0.012578,0.065596,0.002811,0.010542,0.034107,0.021238,0.022006,0.022521,F2
0.097161,0.019744,2.883343,0.169362,0.172411,0.773657,0.021129,0.153668,-27.705306,1.904200,-0.401237,-0.115330,-0.271814,-0.311690,-0.167610,-0.208239,-0.229532,-0.097028,-0.072047,0.198742,0.116811,0.007710,0.004994,0.038226,0.011389,0.016519,0.022975,0.055311,0.002664,0.014228,0.019692,0.013284,0.005220,0.031404,0.066945,0.021563,0.506588,0.049526,0.029609,0.544994,0.015107,0.116286,3.833623,1.062828,0.914246,0.490535,0.354075,0.347340,0.315359,0.330669,0.328116,0.291573,0.313565,0.335080,0.310410,0.008617,0.007786,0.050369,0.019004,0.024813,0.029489,0.059451,0.003594,0.020221,0.019246,0.016597,0.008671,0.018224,F2
