@RELATION data/knnMovies8classes
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Speech,Music,Others1,Others2,Others3,Shots,Fights,Screams}

@DATA
0.133759,0.016627,3.008336,0.214992,0.214041,0.839926,0.016359,0.208163,-25.876494,2.601325,0.216934,0.132308,-0.658505,0.150327,-0.033349,-0.067300,-0.081088,-0.144360,-0.192266,-0.016747,-0.112298,0.024487,0.006944,0.035996,0.025957,0.024138,0.012186,0.014448,0.001758,0.008806,0.019097,0.028271,0.009496,0.022656,0.096809,0.017429,0.277252,0.085426,0.038343,0.649577,0.010820,0.173236,1.763830,0.782392,0.549094,0.363528,0.477124,0.323784,0.315663,0.246682,0.234909,0.186268,0.205885,0.244683,0.200186,0.026025,0.010855,0.034868,0.029991,0.025589,0.012066,0.014878,0.002431,0.012366,0.019629,0.026132,0.012615,0.011777,Speech
0.154311,0.009707,2.890703,0.238229,0.208766,1.169162,0.013303,0.269872,-26.181118,1.470857,-0.273621,-0.179148,-0.408196,0.091884,-0.190264,0.066114,-0.439713,-0.386512,-0.345099,0.035104,0.077785,0.022875,0.007673,0.031219,0.023737,0.025425,0.026666,0.014081,0.001937,0.003714,0.005208,0.006219,0.007683,0.023603,0.109990,0.009613,0.456770,0.098603,0.056851,0.546179,0.006888,0.217474,2.075394,0.960480,0.534422,0.666319,0.365996,0.487568,0.385117,0.375386,0.302765,0.250945,0.400583,0.495295,0.407013,0.026580,0.008707,0.038233,0.028351,0.037031,0.048413,0.012924,0.002377,0.004748,0.008063,0.009911,0.014703,0.014865,Speech
0.076997,0.023882,3.039159,0.159325,0.186588,0.519368,0.018671,0.111896,-26.557359,2.632416,0.042183,-0.033295,-0.825297,0.058951,-0.393543,0.090672,-0.020966,0.093178,-0.076910,-0.073150,-0.184899,0.038683,0.009923,0.017537,0.013420,0.011715,0.011135,0.026886,0.002211,0.011877,0.038152,0.027859,0.016573,0.028166,0.030770,0.029873,0.354061,0.043783,0.036002,0.356739,0.014748,0.065035,2.741549,0.647875,0.587816,0.378750,0.615559,0.355804,0.347199,0.206741,0.301057,0.261251,0.203257,0.245021,0.281505,0.040976,0.015483,0.018424,0.019551,0.013479,0.014876,0.031199,0.003597,0.016997,0.046528,0.021450,0.027883,0.011907,Speech
0.197497,0.016947,3.012872,0.278619,0.247212,1.045022,0.011735,0.307188,-26.950458,2.618922,0.306588,0.126411,-0.132201,0.166041,0.051536,-0.128934,-0.201098,-0.017783,-0.045831,-0.009527,-0.064229,0.021393,0.002125,0.042728,0.031168,0.030358,0.010435,0.017172,0.002887,0.006264,0.016530,0.021062,0.003071,0.022971,0.051019,0.017328,0.273735,0.060094,0.032131,0.359098,0.009689,0.124947,2.062811,0.407314,0.505235,0.300142,0.426335,0.316251,0.277324,0.228646,0.227930,0.149295,0.175561,0.178209,0.158551,0.031038,0.002375,0.037739,0.035461,0.019458,0.010804,0.013442,0.004824,0.007893,0.012080,0.020365,0.002893,0.011100,Speech
0.168445,0.015534,2.927589,0.243368,0.229056,0.841828,0.016716,0.251156,-26.062355,2.776937,0.218894,-0.350269,-0.335889,0.034142,-0.000451,-0.015415,0.011580,0.084209,-0.139274,0.040696,-0.089092,0.018624,0.009625,0.026135,0.029241,0.032102,0.020681,0.020718,0.002561,0.007050,0.014863,0.015902,0.010918,0.022774,0.158525,0.019535,0.383160,0.134047,0.043789,0.869706,0.011633,0.261699,1.757451,1.153106,0.591791,0.384426,0.402732,0.300526,0.269417,0.214164,0.277942,0.219847,0.206300,0.194558,0.208331,0.024100,0.014253,0.030273,0.035298,0.035206,0.035792,0.018147,0.003983,0.008586,0.014884,0.015156,0.014418,0.013851,Speech
0.186457,0.009952,3.056804,0.263594,0.239368,1.051635,0.012989,0.276816,-26.319380,2.532458,0.477600,-0.101685,-0.140988,0.038908,-0.022831,0.036864,0.043088,0.004386,-0.007988,-0.006339,-0.050602,0.029443,0.005016,0.033972,0.017834,0.028386,0.010262,0.020282,0.001635,0.006399,0.015066,0.025765,0.008289,0.021334,0.146152,0.012825,0.196865,0.120146,0.036713,0.931803,0.009044,0.262856,1.223657,0.871375,0.416083,0.320212,0.395894,0.227330,0.232277,0.202000,0.217192,0.170972,0.210207,0.189699,0.151913,0.036731,0.005705,0.032638,0.021464,0.029116,0.013017,0.016289,0.002136,0.007552,0.017452,0.024042,0.013158,0.011937,Speech
0.103991,0.023007,3.110856,0.199097,0.205530,0.897201,0.009604,0.183097,-24.072824,2.127620,-0.053673,-0.039367,-0.086902,0.337418,-0.187346,-0.046012,0.010152,-0.018881,-0.080180,0.000514,-0.062389,0.011311,0.007506,0.026268,0.014218,0.021601,0.018091,0.049652,0.001929,0.014789,0.017672,0.023361,0.016432,0.024554,0.049304,0.024820,0.149445,0.049683,0.036772,0.453972,0.004199,0.121772,1.464984,0.518339,0.658957,0.432526,0.358006,0.272036,0.307048,0.318742,0.288343,0.240291,0.241638,0.270314,0.210524,0.010616,0.011028,0.021358,0.018539,0.022965,0.023573,0.042010,0.002311,0.020006,0.021662,0.021312,0.023117,0.010687,Speech
0.089858,0.017260,3.074630,0.172130,0.193251,0.741597,0.011514,0.146222,-24.590027,2.504806,-0.409936,0.118527,0.006859,0.193558,-0.073754,0.176188,-0.032351,-0.134960,-0.019908,-0.143474,-0.175498,0.029391,0.008143,0.028180,0.016160,0.016417,0.014420,0.019890,0.003843,0.007807,0.017602,0.057069,0.006065,0.024097,0.035768,0.016699,0.239065,0.058943,0.052198,0.365012,0.005856,0.107672,1.405153,0.673630,0.523060,0.458345,0.313296,0.324898,0.257129,0.267923,0.239270,0.169486,0.274142,0.289410,0.230164,0.035765,0.009470,0.018568,0.019370,0.014067,0.019397,0.015906,0.006783,0.008092,0.017383,0.037294,0.007718,0.008810,Speech
0.077504,0.028548,3.129214,0.167702,0.189688,0.662351,0.015979,0.133157,-24.250121,2.525310,-0.525688,-0.033256,-0.142154,0.003764,-0.135399,0.114216,0.031417,0.164214,0.048504,0.066554,0.051521,0.023958,0.010461,0.013606,0.010736,0.026890,0.031650,0.025195,0.003807,0.008797,0.016380,0.046373,0.008854,0.029367,0.043592,0.024201,0.170100,0.055319,0.037863,0.455800,0.010553,0.114599,1.277427,0.654286,0.548405,0.322087,0.340416,0.307672,0.336139,0.326067,0.380360,0.326519,0.289588,0.250936,0.205030,0.030338,0.015113,0.012182,0.012740,0.036811,0.044347,0.022434,0.006314,0.012927,0.026637,0.048083,0.010601,0.013619,Speech
0.081816,0.016414,3.083313,0.181135,0.206481,0.593001,0.011439,0.123406,-25.887780,2.480603,-0.149888,-0.021644,-0.339258,0.214937,-0.068044,0.168192,-0.037838,0.079613,-0.015859,0.009103,-0.118508,0.020253,0.006397,0.037178,0.009603,0.016497,0.008609,0.036957,0.004773,0.011662,0.022197,0.061016,0.005949,0.029460,0.039718,0.022593,0.235368,0.058590,0.040569,0.330191,0.007845,0.124851,1.857084,0.508747,0.525954,0.355201,0.340092,0.326007,0.269730,0.236739,0.214973,0.242807,0.270214,0.203895,0.267048,0.023299,0.011212,0.032688,0.009849,0.016776,0.010001,0.035613,0.007331,0.018783,0.026111,0.053897,0.008521,0.011344,Speech
0.122544,0.031269,3.080248,0.207539,0.204362,1.008988,0.013238,0.183604,-24.429666,1.777578,-0.270618,0.022814,-0.650159,0.042874,0.018713,0.295709,0.079591,-0.030163,-0.049160,-0.195370,-0.246889,0.032489,0.015417,0.036857,0.018398,0.012065,0.006776,0.016791,0.002206,0.006472,0.013906,0.022933,0.016181,0.025643,0.067122,0.031738,0.221551,0.063154,0.032508,0.609336,0.007707,0.126742,1.484259,0.670745,0.672818,0.495214,0.461336,0.253459,0.343719,0.273987,0.279561,0.259304,0.308786,0.301165,0.260165,0.038633,0.026652,0.027731,0.023046,0.010735,0.006645,0.017263,0.002866,0.010365,0.015938,0.026150,0.020503,0.009877,Speech
0.173144,0.016249,3.065870,0.262764,0.223853,1.210763,0.010799,0.330583,-25.150884,2.033014,0.386879,-0.404727,-0.429170,0.178030,-0.260187,0.052421,-0.092142,0.193115,-0.021895,-0.051194,-0.212007,0.024331,0.008686,0.018124,0.010809,0.021981,0.010404,0.017785,0.004727,0.007745,0.024204,0.023084,0.020921,0.019176,0.111773,0.015182,0.206471,0.097928,0.055237,0.575785,0.006475,0.204112,1.745128,0.500882,0.479326,0.452476,0.378756,0.220865,0.285510,0.206031,0.203178,0.226054,0.220713,0.183406,0.236101,0.020839,0.009736,0.015274,0.011667,0.018318,0.009004,0.012779,0.005135,0.010004,0.025496,0.018282,0.033004,0.007881,Speech
0.090926,0.018437,2.993547,0.160242,0.173554,0.590851,0.018697,0.139773,-26.161111,2.625311,-0.234666,-0.293732,-0.690076,-0.128266,-0.185034,0.046397,0.157844,0.244992,-0.005656,-0.018251,-0.234754,0.027716,0.009818,0.019512,0.007160,0.008119,0.006621,0.012393,0.001780,0.013011,0.029836,0.033458,0.026485,0.022420,0.054039,0.022292,0.316135,0.057597,0.035266,0.482788,0.010887,0.114669,1.833504,0.798698,0.711540,0.497900,0.403719,0.316748,0.291030,0.247510,0.273273,0.208575,0.244576,0.244432,0.301064,0.036556,0.015694,0.024384,0.008270,0.009209,0.008556,0.011215,0.002432,0.017116,0.026958,0.029964,0.029761,0.011091,Speech
0.128802,0.015921,3.047062,0.198257,0.193505,0.761339,0.014153,0.188813,-26.345422,2.451790,-0.744817,-0.391421,-0.594531,0.198873,-0.006169,0.225417,0.006048,0.045517,-0.074194,-0.091058,-0.130137,0.016645,0.009583,0.038966,0.012361,0.013984,0.013283,0.014571,0.002794,0.010008,0.014291,0.018030,0.012770,0.019799,0.082925,0.021223,0.249815,0.075219,0.041042,0.476779,0.008674,0.133531,2.214214,0.564531,0.719724,0.412936,0.356646,0.318273,0.234608,0.311701,0.263126,0.257718,0.228903,0.261948,0.240107,0.018560,0.011536,0.040100,0.014085,0.018405,0.021409,0.014816,0.002282,0.012730,0.016189,0.016622,0.018436,0.009484,Speech
0.099331,0.019259,2.993781,0.173117,0.198122,0.557391,0.014326,0.136189,-25.966631,2.932247,-0.624260,-0.206782,-0.258677,0.116179,0.101178,0.054912,-0.092811,-0.015503,0.003463,0.018070,0.022992,0.011222,0.008561,0.031197,0.019058,0.022721,0.025104,0.032384,0.002811,0.010595,0.016155,0.017539,0.008973,0.021117,0.074826,0.024236,0.367852,0.075110,0.042708,0.446014,0.007614,0.149728,2.274743,0.626957,0.691213,0.314124,0.334003,0.312874,0.232926,0.264972,0.234882,0.198367,0.178179,0.178257,0.193175,0.009460,0.012825,0.034390,0.023727,0.019459,0.024920,0.022280,0.003702,0.011207,0.015480,0.015832,0.009761,0.009572,Speech
0.158406,0.007436,2.977085,0.241712,0.239305,0.826703,0.013440,0.270000,-28.105478,2.817363,-0.158405,0.083103,0.118335,0.080893,-0.021296,0.009128,-0.072164,-0.031153,-0.123096,-0.122696,-0.109036,0.024381,0.008015,0.051106,0.021358,0.016464,0.012150,0.028034,0.001929,0.005119,0.019090,0.038431,0.005503,0.025629,0.148220,0.014156,0.284538,0.141181,0.067797,0.651900,0.012176,0.302795,1.411883,0.419553,0.540506,0.272388,0.267618,0.240532,0.243376,0.188608,0.248822,0.229835,0.232116,0.214559,0.192745,0.024554,0.014232,0.031109,0.028090,0.011442,0.014560,0.018301,0.002208,0.004034,0.018217,0.032423,0.006652,0.011223,Speech
0.077816,0.017472,2.987980,0.152071,0.173788,0.567140,0.015088,0.125042,-25.874764,2.855824,-0.764972,-0.285226,-0.491846,0.174322,-0.001525,0.253788,-0.013545,0.003536,0.050991,0.054934,-0.050810,0.012803,0.014947,0.034445,0.018941,0.018333,0.012340,0.020959,0.004905,0.007309,0.019450,0.027346,0.009037,0.018622,0.039812,0.020749,0.294908,0.043409,0.030273,0.367063,0.010581,0.083642,2.054293,0.601011,0.710187,0.434295,0.483532,0.279144,0.265034,0.279018,0.230633,0.230417,0.191783,0.181680,0.170612,0.010666,0.019481,0.025458,0.016687,0.012813,0.008447,0.019696,0.007069,0.008732,0.020350,0.026567,0.013215,0.007236,Speech
0.115081,0.009399,2.982783,0.206602,0.211279,0.761009,0.012171,0.179938,-26.570224,2.639647,-0.297963,-0.140832,-0.202080,0.280054,0.156495,-0.030077,0.059154,0.034369,-0.022098,0.053783,-0.063787,0.010240,0.006973,0.039969,0.012341,0.025557,0.012023,0.032615,0.007090,0.008579,0.020036,0.026566,0.005205,0.020766,0.076946,0.011770,0.290031,0.084348,0.047593,0.508406,0.005478,0.172757,1.938326,0.658092,0.662958,0.448482,0.391723,0.261217,0.207009,0.264621,0.254906,0.195429,0.191687,0.173210,0.226775,0.008293,0.009875,0.032389,0.014819,0.021206,0.013225,0.024083,0.011835,0.007749,0.015755,0.024848,0.005221,0.009046,Speech
0.136222,0.018392,2.982642,0.207459,0.204089,0.686725,0.016245,0.198354,-26.223589,2.726913,-0.369233,-0.347980,-0.469266,0.272653,0.202963,-0.053544,0.048195,-0.061655,-0.035044,0.059210,-0.090101,0.013128,0.008569,0.032304,0.019657,0.021941,0.017886,0.031027,0.006358,0.007547,0.016355,0.021523,0.007452,0.021461,0.130285,0.023003,0.296134,0.112914,0.059879,0.565322,0.008890,0.215687,2.299103,0.699447,0.779631,0.360245,0.380073,0.353655,0.354574,0.222432,0.230598,0.188587,0.200206,0.288881,0.231198,0.013884,0.014006,0.032841,0.021623,0.024143,0.021215,0.028693,0.013693,0.012022,0.015526,0.020236,0.010727,0.009974,Speech
0.120473,0.023594,3.053411,0.205469,0.214404,0.669209,0.016605,0.194131,-25.249677,2.697831,-0.538848,-0.319038,-0.261595,0.156983,0.066983,0.019335,-0.079286,0.049179,-0.089692,-0.002002,-0.079126,0.020024,0.011523,0.026447,0.012116,0.016546,0.015127,0.025514,0.010049,0.010672,0.015389,0.026047,0.006755,0.022130,0.105423,0.026168,0.271344,0.101810,0.052772,0.587117,0.011248,0.218203,1.735509,0.711481,0.671852,0.377908,0.377045,0.296059,0.240707,0.298331,0.219655,0.213545,0.215213,0.212812,0.201909,0.023783,0.020291,0.026040,0.014044,0.016307,0.015145,0.030871,0.018947,0.014419,0.017108,0.024451,0.006996,0.011898,Speech
0.153421,0.016139,3.060794,0.244446,0.219632,1.146508,0.011290,0.266153,-25.827028,1.920962,-0.348780,-0.090393,-0.218018,0.129972,0.112097,-0.010104,-0.015669,-0.017093,-0.112779,0.114424,0.010665,0.008042,0.004675,0.027694,0.020034,0.030962,0.012774,0.027934,0.002805,0.008724,0.010464,0.016588,0.016052,0.021038,0.117317,0.022778,0.300088,0.105392,0.052597,0.643426,0.006553,0.227813,2.387087,0.712801,0.702062,0.398918,0.416561,0.269387,0.307215,0.308081,0.325274,0.239450,0.259710,0.217767,0.248594,0.009844,0.006043,0.029007,0.026346,0.029548,0.016033,0.028596,0.002869,0.010062,0.009783,0.017929,0.025213,0.009349,Speech
0.095369,0.013937,3.011841,0.178510,0.190373,0.644917,0.010430,0.143042,-26.059198,2.658432,-0.187312,-0.066842,-0.255561,0.135862,0.059361,0.129548,-0.023108,0.102059,0.003413,0.012934,0.003131,0.022421,0.007360,0.039891,0.014192,0.024504,0.013026,0.024237,0.003171,0.009320,0.019175,0.039673,0.008218,0.019439,0.084066,0.020826,0.207722,0.079707,0.039016,0.443506,0.004809,0.135789,1.539293,0.582241,0.540593,0.271779,0.343844,0.213481,0.294297,0.226363,0.204097,0.184452,0.183130,0.198370,0.181565,0.019226,0.007666,0.022477,0.013471,0.013450,0.010638,0.013539,0.005758,0.009655,0.019254,0.030528,0.008671,0.007881,Speech
0.062349,0.011232,3.006808,0.140377,0.177769,0.416158,0.014347,0.090778,-27.127733,3.040942,-0.346827,0.063906,-0.213109,0.259462,-0.024255,0.244446,-0.116071,0.016215,0.122498,0.100857,-0.067995,0.022781,0.004058,0.045207,0.010733,0.025273,0.019811,0.034593,0.006864,0.007443,0.019248,0.033667,0.010028,0.025091,0.033196,0.019519,0.206105,0.039290,0.031350,0.297807,0.010382,0.070817,2.274352,0.490958,0.848955,0.434147,0.459487,0.214395,0.318328,0.225745,0.210272,0.219234,0.191229,0.184831,0.185890,0.017043,0.006232,0.045343,0.010253,0.019969,0.021185,0.031701,0.018637,0.007954,0.017362,0.023871,0.017092,0.010402,Speech
0.106185,0.011345,3.017623,0.189009,0.196693,0.926134,0.009866,0.181670,-25.114334,2.135178,-0.130546,0.359044,-0.063693,0.379566,-0.060397,0.001487,0.021452,-0.017389,-0.010456,-0.006200,-0.023344,0.014718,0.004207,0.041492,0.018475,0.021170,0.009661,0.028821,0.003604,0.013226,0.032063,0.021567,0.005948,0.022765,0.051779,0.013967,0.246834,0.058629,0.041108,0.533416,0.005314,0.131131,1.390776,0.718814,0.524940,0.420603,0.307588,0.317297,0.239074,0.269478,0.240522,0.187859,0.234709,0.166425,0.180582,0.017689,0.003777,0.032352,0.025587,0.019180,0.015480,0.022584,0.005167,0.011181,0.021652,0.016412,0.006570,0.008808,Speech
0.091290,0.032224,2.885346,0.167144,0.183014,0.848388,0.010533,0.161638,-23.849316,2.464065,0.038181,0.685352,-0.366399,0.446507,0.126292,-0.149180,0.020120,0.166467,-0.204774,-0.058216,-0.114330,0.014775,0.005507,0.035468,0.016629,0.031713,0.009438,0.026921,0.002342,0.009921,0.030988,0.029943,0.006400,0.020801,0.053643,0.028339,0.330790,0.053812,0.030290,0.505356,0.005780,0.116630,1.497190,0.545251,0.578956,0.375578,0.510444,0.356520,0.352574,0.377568,0.297145,0.242766,0.251699,0.177135,0.230496,0.012363,0.006138,0.033854,0.012879,0.025481,0.006493,0.023088,0.002878,0.007970,0.030466,0.018838,0.007331,0.010161,Speech
0.098221,0.005899,3.070899,0.194432,0.208847,0.812241,0.009649,0.168883,-26.390940,2.214236,0.292541,0.313161,0.011008,0.368186,0.000098,0.087679,-0.005066,0.079307,0.009078,-0.008317,0.032791,0.015865,0.004497,0.044837,0.013153,0.029159,0.011612,0.031563,0.001887,0.006051,0.027092,0.038858,0.004161,0.025203,0.047222,0.006313,0.221620,0.055345,0.045403,0.448487,0.006368,0.123994,1.483175,0.591634,0.502380,0.424977,0.285309,0.256247,0.213907,0.228286,0.225305,0.189077,0.204724,0.210140,0.227147,0.016413,0.006775,0.034538,0.016365,0.023062,0.011522,0.022329,0.002442,0.006175,0.024249,0.033548,0.004038,0.008033,Speech
0.055952,0.036123,3.046185,0.148248,0.189088,0.448189,0.010983,0.082596,-24.096406,2.858634,0.246972,0.494751,0.036548,0.443424,0.021364,-0.129567,0.049809,-0.112815,-0.028951,0.044987,0.007795,0.016424,0.003407,0.059122,0.013876,0.031291,0.012363,0.040793,0.001626,0.004294,0.034302,0.035961,0.002047,0.028039,0.023489,0.030486,0.182237,0.040584,0.030811,0.295751,0.007249,0.045132,1.591931,0.567265,0.488462,0.331771,0.346560,0.281734,0.218054,0.295389,0.244969,0.214939,0.156908,0.177180,0.174903,0.016522,0.005571,0.042005,0.012632,0.024824,0.012921,0.025131,0.002562,0.005498,0.032589,0.026638,0.001950,0.008271,Speech
0.144743,0.008102,3.181888,0.206596,0.177651,1.476260,0.004696,0.261766,-24.510826,1.346921,-0.200663,0.096871,-0.182063,0.400884,0.144357,0.079801,0.005413,0.040944,-0.067473,-0.103622,0.001560,0.011187,0.005515,0.023658,0.011023,0.015827,0.008401,0.030696,0.005739,0.009663,0.013548,0.026907,0.006107,0.013923,0.041167,0.007252,0.103239,0.035818,0.020565,0.376633,0.002226,0.081101,1.065026,0.483422,0.629418,0.340048,0.321605,0.356499,0.259768,0.244606,0.216308,0.200640,0.171480,0.140667,0.194710,0.008030,0.005027,0.013649,0.008805,0.009943,0.005261,0.023580,0.006120,0.008774,0.009919,0.018900,0.005493,0.006340,Speech
0.077826,0.026128,3.001854,0.143375,0.167801,0.482090,0.019126,0.104594,-24.540732,2.836682,-0.487849,-0.051835,-0.719108,0.201019,0.037203,0.138495,0.026787,0.211249,0.044464,0.094302,0.065578,0.015280,0.013720,0.031919,0.009665,0.022137,0.011179,0.020905,0.004925,0.016558,0.013900,0.022216,0.010478,0.019830,0.047406,0.027172,0.287633,0.043085,0.035579,0.458691,0.011107,0.081295,1.266878,0.663041,0.507894,0.388154,0.460753,0.312444,0.276695,0.253041,0.205766,0.186668,0.165569,0.205880,0.149038,0.018476,0.018534,0.030996,0.008955,0.018511,0.016608,0.024576,0.007704,0.020410,0.013956,0.024322,0.013172,0.009554,Speech
0.126471,0.030952,3.153799,0.201189,0.180366,1.290450,0.009396,0.250156,-22.897081,1.577754,0.021753,-0.107432,-0.270746,0.192010,-0.085983,0.020717,0.238524,-0.007093,0.048373,0.082261,0.009535,0.017448,0.005375,0.013625,0.006890,0.019627,0.005800,0.016715,0.002787,0.006699,0.028518,0.033180,0.013787,0.018186,0.037730,0.019316,0.151791,0.033767,0.025795,0.375410,0.004042,0.091714,0.920418,0.497855,0.488363,0.434520,0.359285,0.373277,0.321368,0.336171,0.219297,0.270479,0.270624,0.167421,0.237992,0.016235,0.006971,0.011891,0.006459,0.017559,0.005190,0.015313,0.003700,0.006992,0.030229,0.027280,0.017791,0.008865,Speech
0.094380,0.032833,3.121740,0.177867,0.196459,0.655243,0.016743,0.137800,-24.613241,2.468704,-0.366909,-0.056952,-0.557452,0.173785,0.021635,0.065247,-0.019039,0.102756,-0.006623,-0.056189,-0.123160,0.020828,0.015248,0.020594,0.011617,0.015727,0.011156,0.018871,0.008876,0.011923,0.024980,0.028721,0.014701,0.023425,0.045819,0.033906,0.188441,0.046028,0.033658,0.352660,0.013132,0.092502,1.379167,0.413804,0.565342,0.358100,0.374994,0.316382,0.277319,0.218606,0.215941,0.197342,0.236712,0.241744,0.250694,0.024292,0.021511,0.021751,0.013263,0.014402,0.012798,0.018868,0.021626,0.015481,0.023322,0.029842,0.027091,0.010313,Speech
0.087469,0.025393,3.205452,0.163908,0.184332,0.510891,0.017792,0.129406,-25.794324,2.780332,-0.309403,-0.043887,-0.305852,0.180879,-0.017705,-0.019375,-0.050419,0.198790,0.228574,0.159377,-0.013211,0.012438,0.010469,0.027010,0.006653,0.012314,0.012530,0.053471,0.003996,0.034876,0.015073,0.020454,0.005248,0.026516,0.058497,0.020859,0.109477,0.068780,0.043316,0.379510,0.013001,0.100503,1.328515,0.656242,0.694678,0.338628,0.479063,0.298355,0.185767,0.316092,0.204471,0.212940,0.220002,0.238910,0.191403,0.019362,0.022787,0.021419,0.007701,0.013202,0.017693,0.041300,0.001927,0.030541,0.014102,0.015914,0.008021,0.010906,Speech
0.098107,0.044135,3.103290,0.172917,0.192996,0.563980,0.019502,0.142156,-24.901894,2.842102,-0.090258,-0.260988,-0.430510,0.065664,-0.190145,0.253843,-0.019849,0.076239,0.006264,-0.037686,-0.064750,0.023222,0.011181,0.025590,0.007272,0.016667,0.010944,0.033188,0.001364,0.015930,0.021296,0.037266,0.015802,0.028129,0.076401,0.049096,0.227555,0.079967,0.046772,0.546248,0.017164,0.147777,1.644285,0.696581,0.513635,0.374052,0.460104,0.268431,0.298602,0.215580,0.243037,0.226280,0.191736,0.209271,0.254886,0.031165,0.022529,0.023916,0.007025,0.017969,0.014345,0.034832,0.001634,0.027391,0.022851,0.046187,0.024578,0.011742,Speech
0.097038,0.026937,3.021161,0.179201,0.193870,0.808502,0.010260,0.166750,-23.811891,2.341129,0.017733,0.013412,-0.215011,0.354662,-0.038847,0.089269,0.220402,-0.145091,-0.085873,0.063063,0.019947,0.012860,0.007165,0.042969,0.017295,0.038526,0.013995,0.054858,0.002451,0.005815,0.009374,0.024369,0.008042,0.025109,0.049072,0.025539,0.286266,0.058835,0.039795,0.463447,0.005168,0.115824,1.607172,0.699618,0.440656,0.268883,0.385863,0.372265,0.266689,0.259013,0.273504,0.204750,0.245522,0.230075,0.234930,0.013028,0.008036,0.035235,0.018644,0.024779,0.018414,0.045601,0.003399,0.005218,0.007066,0.017024,0.008044,0.008445,Speech
0.086358,0.055648,3.140774,0.162462,0.188398,0.704959,0.017173,0.120625,-22.823945,2.177072,-0.542075,0.052991,-0.106435,0.295367,0.187716,0.168809,-0.090709,-0.135482,-0.020409,-0.050774,-0.148220,0.025164,0.022926,0.034966,0.010782,0.018749,0.009920,0.062827,0.014575,0.003616,0.005801,0.023453,0.005525,0.029940,0.018589,0.040148,0.160599,0.028789,0.019298,0.453003,0.010437,0.062334,0.485907,0.443575,0.321619,0.399617,0.407948,0.158810,0.199264,0.186982,0.150509,0.211995,0.382442,0.339883,0.358360,0.030957,0.038849,0.023794,0.013097,0.022795,0.026443,0.060929,0.032684,0.005494,0.006425,0.015559,0.008911,0.011799,Speech
