@RELATION data/gbSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,music}

@DATA
0.053887,0.045876,3.211764,0.175874,0.211591,0.288779,0.015707,0.062019,-25.616507,2.405301,0.262838,-0.154113,-0.110717,0.027228,0.231017,-0.109374,-0.143713,-0.321820,-0.204712,0.011014,0.124870,0.020517,0.006118,0.110002,0.044795,0.044049,0.025287,0.022351,0.000870,0.001508,0.001649,0.005683,0.003838,0.055982,0.023270,0.044171,0.136889,0.043073,0.040492,0.212050,0.013358,0.060450,2.818715,0.620839,0.466335,0.356382,0.285228,0.300993,0.271973,0.447905,0.334123,0.426128,0.349492,0.397313,0.375282,0.034676,0.014304,0.113722,0.073870,0.069329,0.039337,0.026427,0.001714,0.001898,0.000928,0.004624,0.007643,0.016683,speech
0.123148,0.033059,3.112483,0.210930,0.194781,1.087641,0.011068,0.204445,-24.928981,1.448890,-0.238587,-0.012435,-0.047325,0.330014,0.270495,0.239822,-0.003492,0.244050,0.230902,0.129731,0.045665,0.009914,0.005826,0.070044,0.008062,0.015652,0.009270,0.027554,0.004305,0.010411,0.015362,0.012637,0.004703,0.027029,0.061497,0.044021,0.303957,0.071480,0.037399,0.645784,0.007566,0.133598,2.392757,1.222719,1.023787,0.429839,0.405709,0.303952,0.263123,0.267987,0.224432,0.281225,0.267076,0.191374,0.178243,0.011684,0.004898,0.070465,0.015049,0.017980,0.008718,0.023084,0.006677,0.014575,0.024921,0.011411,0.007020,0.014784,speech
0.210513,0.025207,3.166476,0.284018,0.203132,1.342638,0.013666,0.350250,-25.493247,0.969160,0.848215,-0.714987,0.074239,0.090184,0.149007,0.198025,0.005592,0.252202,0.019151,0.103827,-0.012561,0.012410,0.003171,0.049963,0.012936,0.008894,0.008540,0.015061,0.002774,0.006296,0.012320,0.018880,0.010288,0.023173,0.144602,0.027178,0.162493,0.115083,0.022279,0.762865,0.011916,0.206543,2.143451,1.319513,0.648531,0.545626,0.407770,0.354183,0.296061,0.330763,0.284817,0.340702,0.365687,0.264537,0.336127,0.023770,0.003898,0.053470,0.018263,0.018123,0.015672,0.018571,0.004731,0.011167,0.020904,0.033215,0.020351,0.014728,speech
0.148613,0.038385,3.169380,0.235146,0.197928,1.103228,0.016181,0.245405,-25.190974,1.307221,-0.264695,-0.133789,-0.038854,0.142165,0.168396,0.010616,-0.094719,-0.106268,0.062977,0.180398,0.077698,0.010430,0.010327,0.064891,0.021067,0.017244,0.023432,0.021673,0.007668,0.005331,0.003653,0.009424,0.004901,0.032178,0.092196,0.033650,0.191015,0.086702,0.038854,0.589965,0.009330,0.167844,2.385110,0.799762,0.960413,0.566023,0.526529,0.345191,0.368164,0.407731,0.299072,0.286857,0.439758,0.332892,0.333660,0.014867,0.020380,0.069516,0.027339,0.024748,0.036426,0.021837,0.018376,0.010569,0.003919,0.021266,0.007349,0.016050,speech
0.113214,0.032767,3.134827,0.218270,0.217823,0.884431,0.007214,0.196813,-24.632926,2.296168,-0.203100,-0.024739,-0.099293,0.027632,0.052886,-0.166451,0.091172,0.013495,-0.062451,-0.136040,-0.097676,0.023142,0.021240,0.059261,0.042616,0.012236,0.006410,0.016227,0.004151,0.005805,0.012734,0.017525,0.006357,0.024057,0.049113,0.037582,0.106759,0.054785,0.028854,0.335837,0.002718,0.136954,1.211439,0.355227,0.444894,0.353871,0.388067,0.211054,0.170705,0.128377,0.200327,0.222124,0.223205,0.170106,0.197648,0.017608,0.028777,0.031317,0.027277,0.009104,0.007859,0.008882,0.004082,0.004092,0.006097,0.013840,0.006745,0.006452,speech
0.098889,0.063572,3.055640,0.182317,0.188309,0.764436,0.011774,0.156031,-23.177836,2.255538,-0.300692,-0.316477,-0.638323,0.000269,0.131732,-0.079516,0.095433,0.013721,-0.096724,0.050803,-0.052145,0.021054,0.020397,0.033064,0.016115,0.018823,0.010712,0.019507,0.002588,0.010674,0.020495,0.023196,0.013573,0.022151,0.045750,0.069821,0.228656,0.048919,0.027675,0.429640,0.010182,0.090628,1.516136,0.601702,0.426202,0.394994,0.364752,0.282311,0.251497,0.288654,0.244930,0.182937,0.191271,0.269026,0.199412,0.015726,0.036883,0.025324,0.014092,0.017746,0.007718,0.023886,0.002169,0.019447,0.026092,0.019202,0.018806,0.012627,speech
0.159022,0.019875,3.052991,0.241489,0.190152,1.372254,0.012089,0.255000,-24.761106,0.763537,-0.652941,-0.404686,-0.093932,-0.228075,0.015555,-0.161581,-0.006246,0.153687,-0.188056,-0.110849,-0.188260,0.014236,0.009515,0.007926,0.005487,0.010830,0.006687,0.008304,0.007562,0.007259,0.022158,0.023267,0.017514,0.015621,0.078422,0.015733,0.294337,0.063438,0.021156,0.562055,0.007812,0.137424,1.835948,1.066228,0.769998,0.481756,0.396231,0.366405,0.286653,0.284406,0.241561,0.224900,0.247421,0.358112,0.385649,0.017575,0.014304,0.008163,0.004586,0.016482,0.008872,0.011662,0.011537,0.007489,0.024967,0.030688,0.028557,0.009626,speech
0.220922,0.022061,3.009173,0.297677,0.203173,1.595693,0.010660,0.393208,-24.505766,0.913598,-0.006533,-0.519953,-0.262196,-0.187992,0.011073,-0.102290,0.015844,0.136346,-0.036067,-0.070444,-0.307473,0.024938,0.007686,0.010101,0.005554,0.006868,0.008411,0.019732,0.004577,0.006110,0.014279,0.017498,0.014470,0.017434,0.134706,0.017622,0.338216,0.103911,0.029534,0.592957,0.006854,0.186986,1.444334,0.757634,0.649390,0.466869,0.548308,0.343471,0.439061,0.275186,0.263318,0.232326,0.302214,0.333105,0.341461,0.042422,0.013681,0.013615,0.007888,0.008387,0.013741,0.034431,0.004743,0.008378,0.021719,0.018096,0.019441,0.012754,speech
0.175255,0.011015,3.044161,0.255212,0.186174,1.652669,0.007946,0.317742,-25.198375,0.505016,-0.540770,-0.229137,-0.176657,-0.064031,0.133235,-0.158505,-0.034201,0.082196,-0.089904,0.044071,-0.094452,0.010251,0.004605,0.008295,0.007970,0.010917,0.010195,0.012972,0.006773,0.012218,0.013949,0.013634,0.010218,0.011841,0.078051,0.011456,0.338965,0.062975,0.021032,0.527087,0.004231,0.131835,1.596766,0.812557,0.765743,0.525511,0.473573,0.230112,0.303828,0.195154,0.236481,0.195527,0.263225,0.230981,0.267371,0.012796,0.003697,0.007381,0.011006,0.014241,0.011493,0.014837,0.010480,0.019841,0.014567,0.018667,0.014698,0.009418,speech
0.098217,0.030047,3.040938,0.167770,0.164628,0.770995,0.011954,0.139688,-23.917891,1.887653,-0.708238,-0.286828,-0.673866,-0.124599,-0.180386,-0.183556,-0.149065,0.046671,0.015955,0.012243,-0.152892,0.010793,0.005237,0.013854,0.011584,0.015675,0.016330,0.015988,0.008919,0.029428,0.014211,0.020060,0.011145,0.017377,0.036387,0.012899,0.190963,0.030246,0.020205,0.225570,0.005720,0.048524,1.269115,0.596908,0.589126,0.352141,0.431428,0.252024,0.248175,0.319717,0.257281,0.251153,0.180215,0.182857,0.163316,0.006489,0.003745,0.011898,0.015420,0.013375,0.019704,0.017619,0.013058,0.021223,0.014435,0.009405,0.005741,0.007296,speech
0.156352,0.013304,2.811545,0.241668,0.227073,0.832149,0.021877,0.218125,-26.578740,2.180788,0.352526,-0.681087,-0.317376,0.029194,-0.017192,0.056630,-0.141880,-0.025436,-0.149872,-0.097132,-0.124712,0.024558,0.006350,0.020298,0.018287,0.014366,0.005331,0.013970,0.002425,0.012157,0.035223,0.025477,0.005856,0.020410,0.134681,0.018343,0.330403,0.108685,0.035012,0.743258,0.009600,0.221469,2.165268,0.880699,0.566342,0.317435,0.333325,0.269408,0.257014,0.217506,0.205497,0.256712,0.274019,0.228946,0.243277,0.021132,0.004639,0.025254,0.017461,0.019024,0.003927,0.012626,0.004647,0.015359,0.028884,0.024759,0.008121,0.010698,speech
0.186952,0.016945,2.582552,0.230850,0.221675,0.906167,0.013750,0.212625,-25.585955,2.484470,0.399561,-0.294058,-0.096503,0.226552,0.386748,-0.040163,-0.034989,0.055682,-0.161355,0.137265,0.143553,0.026547,0.004584,0.047847,0.012434,0.030366,0.013946,0.020577,0.002800,0.006864,0.009527,0.018466,0.005328,0.020095,0.103166,0.013683,0.333073,0.100620,0.034918,0.624513,0.007678,0.176511,1.933732,1.038771,0.804387,0.420738,0.503148,0.272982,0.344826,0.231354,0.311430,0.185977,0.175104,0.165487,0.163901,0.030274,0.003135,0.032573,0.010835,0.022088,0.007510,0.015429,0.004896,0.005628,0.007640,0.016063,0.005014,0.010715,speech
0.097309,0.031812,2.879286,0.166419,0.160352,0.897201,0.016660,0.165472,-24.204915,1.847740,-0.644301,-0.300434,-0.334316,0.010592,0.102732,0.016804,-0.172552,0.000787,-0.160797,0.008324,0.025002,0.011041,0.009518,0.020916,0.025084,0.028909,0.019917,0.022015,0.005639,0.012405,0.011338,0.010254,0.009533,0.021609,0.045813,0.023599,0.382870,0.035132,0.031845,0.352729,0.007321,0.071787,1.752040,0.731273,0.743062,0.401859,0.461992,0.385655,0.347455,0.371697,0.323841,0.278587,0.208699,0.228190,0.173010,0.013407,0.011879,0.020947,0.031465,0.028356,0.026185,0.025274,0.008192,0.021848,0.014884,0.012183,0.014330,0.010165,speech
0.143549,0.034476,2.927787,0.225097,0.207681,0.898361,0.015942,0.199924,-25.041833,2.151733,0.508299,0.000217,-0.498422,-0.029804,0.461904,-0.110627,0.081333,-0.368707,-0.226823,0.239060,-0.101958,0.019323,0.005652,0.062392,0.018996,0.024641,0.009613,0.012885,0.001003,0.004442,0.008268,0.013369,0.005023,0.022481,0.131912,0.027520,0.288530,0.115834,0.032364,0.665585,0.011350,0.206327,2.125530,1.153341,0.814827,0.410259,0.501810,0.426633,0.425634,0.327819,0.255330,0.243690,0.221726,0.239279,0.210797,0.025631,0.005704,0.054794,0.018237,0.023331,0.010675,0.012223,0.001478,0.004250,0.009426,0.016274,0.006010,0.014654,speech
0.168148,0.023469,2.764940,0.250122,0.201823,1.314556,0.011554,0.290125,-24.681267,1.466804,0.059582,-0.251579,-0.385735,0.018762,0.137118,0.040697,-0.068177,0.073778,-0.052771,0.001413,0.043958,0.011211,0.006639,0.023123,0.016404,0.025708,0.018923,0.016557,0.003238,0.007084,0.011477,0.014243,0.008174,0.017318,0.117516,0.022783,0.554026,0.107653,0.040332,0.723495,0.005789,0.223286,2.870184,0.684397,0.726850,0.413712,0.467120,0.281592,0.354036,0.257241,0.260383,0.219796,0.268827,0.195046,0.230675,0.012327,0.009200,0.034040,0.022523,0.024329,0.021677,0.013899,0.004338,0.006775,0.013773,0.014161,0.008192,0.010681,speech
0.207143,0.009655,2.763576,0.274835,0.206161,1.422030,0.010229,0.320006,-27.048989,1.341894,-0.358626,0.295235,-0.103026,-0.171087,-0.021333,0.074532,0.041507,0.053049,-0.077943,0.030987,-0.006518,0.014086,0.008999,0.013195,0.006496,0.016351,0.012151,0.023763,0.003314,0.008818,0.014836,0.017000,0.006412,0.012759,0.142975,0.012227,0.455797,0.136421,0.046206,0.618920,0.005393,0.237134,3.261156,1.061084,0.890854,0.366498,0.520964,0.397931,0.279818,0.242252,0.243141,0.265053,0.254306,0.181666,0.246451,0.017369,0.010687,0.013331,0.005712,0.019695,0.013029,0.018847,0.005161,0.010975,0.012963,0.017308,0.007212,0.007438,speech
0.116860,0.069705,3.015171,0.191723,0.219665,0.532076,0.018405,0.173201,-23.923660,3.058743,0.496128,0.214071,-0.111501,0.063084,-0.166849,-0.061506,0.040138,0.202865,-0.015761,-0.008601,-0.048705,0.019799,0.003467,0.062719,0.029690,0.039761,0.019818,0.026477,0.001306,0.009267,0.014419,0.016559,0.003097,0.031042,0.143811,0.046686,0.360710,0.110195,0.061179,0.540968,0.011212,0.244194,2.160769,0.787481,0.844110,0.420996,0.483902,0.343526,0.261023,0.298532,0.242125,0.243954,0.227372,0.179035,0.228172,0.026307,0.005175,0.050789,0.031275,0.027726,0.029093,0.030158,0.002616,0.012551,0.017224,0.014282,0.003944,0.010588,speech
0.172563,0.015039,2.725545,0.247427,0.198130,1.326630,0.009518,0.288542,-25.981439,1.289301,-0.047694,-0.302772,-0.642656,0.325133,0.163603,0.199275,-0.059163,-0.018056,-0.160078,0.012117,0.006785,0.014668,0.011034,0.026068,0.009587,0.015539,0.013314,0.015504,0.006226,0.005188,0.010844,0.017850,0.010726,0.014737,0.104283,0.015006,0.449417,0.088244,0.033922,0.501813,0.003534,0.157941,4.162952,0.756192,0.906245,0.298641,0.447531,0.304860,0.368236,0.314552,0.305043,0.242539,0.257296,0.235167,0.217933,0.016392,0.017364,0.030786,0.009201,0.015814,0.013076,0.016921,0.009331,0.004232,0.011651,0.017596,0.017979,0.009578,speech
0.124468,0.045874,3.043003,0.188578,0.180243,0.673271,0.014202,0.191625,-25.023635,2.860230,-0.348788,-0.411191,-0.658867,-0.152197,-0.057257,0.146526,-0.184432,0.048176,-0.177669,-0.163048,-0.392371,0.043705,0.033020,0.019087,0.011990,0.008267,0.006777,0.019541,0.006799,0.002157,0.011420,0.031625,0.015721,0.026661,0.114764,0.029736,0.182250,0.096772,0.038702,0.467101,0.007375,0.175413,1.613007,0.714072,0.721131,0.365059,0.339517,0.223729,0.273539,0.195918,0.195171,0.191717,0.232477,0.158355,0.192078,0.030256,0.005745,0.014181,0.015846,0.012009,0.008175,0.017428,0.002445,0.001128,0.015379,0.029858,0.006295,0.008205,speech
0.188600,0.028619,2.881006,0.276362,0.206642,1.419333,0.012873,0.341146,-24.761588,1.383030,0.287185,-0.377790,-0.272091,-0.134077,-0.041812,0.079247,-0.125060,0.023261,-0.175415,-0.053476,-0.180197,0.014591,0.010605,0.015592,0.010192,0.011854,0.011460,0.014568,0.001959,0.009220,0.023720,0.014742,0.003849,0.016594,0.130688,0.027538,0.415126,0.097588,0.030095,0.658874,0.009206,0.200351,2.153312,0.690927,0.777314,0.531383,0.509951,0.405098,0.339839,0.240027,0.257658,0.253466,0.250819,0.307422,0.351182,0.030582,0.018210,0.015623,0.012776,0.015099,0.022723,0.018517,0.002088,0.010512,0.027754,0.016203,0.004271,0.012828,speech
0.151093,0.014933,2.959405,0.245239,0.209469,0.930302,0.016611,0.243106,-26.861410,2.202013,0.869656,0.112286,-0.177040,-0.206286,-0.319027,0.055232,0.032461,0.088071,-0.033427,-0.012063,0.022593,0.015526,0.005471,0.037654,0.025056,0.029919,0.021775,0.021727,0.001045,0.010713,0.012793,0.028212,0.004799,0.026921,0.140517,0.015729,0.307261,0.126358,0.030283,0.722570,0.011001,0.242544,3.199148,1.058168,1.108171,0.446537,0.349657,0.417569,0.374091,0.320015,0.302112,0.289050,0.234030,0.227482,0.177632,0.020102,0.009417,0.053487,0.039328,0.036970,0.032538,0.023655,0.001452,0.016696,0.014636,0.031892,0.007510,0.014933,speech
0.050795,0.024034,2.797030,0.127689,0.173305,0.281120,0.021118,0.073611,-26.301084,3.318108,0.998634,0.321964,-0.059645,0.100078,-0.221901,0.312908,-0.120645,0.155444,-0.026246,0.020332,-0.070255,0.041358,0.004286,0.102036,0.017458,0.031439,0.006386,0.026576,0.001235,0.008716,0.011538,0.024771,0.003737,0.036413,0.039369,0.018191,0.459656,0.049110,0.034099,0.328714,0.013193,0.069178,2.642206,0.729841,1.009705,0.339348,0.429095,0.339337,0.379909,0.386195,0.248511,0.221292,0.222061,0.220753,0.208522,0.037274,0.006067,0.054227,0.025229,0.029397,0.007430,0.026415,0.003033,0.011339,0.013398,0.032020,0.004803,0.010889,speech
0.170202,0.016195,2.841797,0.263670,0.194105,0.970010,0.012815,0.266125,-26.552302,1.882447,0.812206,-0.103592,-0.489016,-0.003467,-0.180349,-0.058290,-0.047220,0.016875,0.009785,-0.012768,-0.086877,0.021241,0.007328,0.036971,0.018162,0.019547,0.010023,0.020303,0.001912,0.014041,0.012021,0.020018,0.006135,0.020931,0.126787,0.012258,0.440723,0.126473,0.026880,0.622237,0.007994,0.206283,2.923685,1.230555,0.764918,0.364010,0.464791,0.306430,0.275823,0.333176,0.314727,0.231719,0.240946,0.250908,0.276404,0.024757,0.010156,0.031719,0.026755,0.023937,0.012610,0.031208,0.002974,0.020716,0.014890,0.028140,0.008417,0.011325,speech
0.049973,0.026742,2.875191,0.117493,0.165858,0.287401,0.019909,0.070887,-25.889527,3.606878,0.362214,0.432419,0.115089,-0.107764,-0.077298,0.144805,-0.023948,0.152042,0.049543,-0.015953,-0.087506,0.022839,0.003536,0.107895,0.019411,0.036267,0.006065,0.028511,0.001865,0.009832,0.010406,0.023290,0.008047,0.036045,0.040382,0.020136,0.293265,0.047354,0.042480,0.316949,0.011892,0.064757,2.520335,0.824246,0.958289,0.373849,0.628262,0.325231,0.286757,0.204228,0.239940,0.268529,0.211970,0.179893,0.169737,0.028082,0.004596,0.048985,0.021476,0.026047,0.008002,0.030088,0.002818,0.009292,0.010110,0.026033,0.013434,0.010886,speech
0.048106,0.031041,2.778604,0.129291,0.181266,0.273413,0.025857,0.069144,-26.836476,3.436970,0.774042,0.499329,0.115392,0.099142,-0.114464,0.028598,0.033098,0.161524,-0.031881,0.005387,-0.030563,0.013139,0.002047,0.065144,0.030171,0.047117,0.008331,0.045720,0.000407,0.005748,0.018915,0.040800,0.003466,0.035126,0.034994,0.032810,0.492907,0.055360,0.046743,0.312475,0.015566,0.062428,3.127061,0.982226,0.716657,0.528731,0.362863,0.337549,0.320088,0.260869,0.279793,0.234667,0.198940,0.208946,0.158891,0.016085,0.003864,0.051758,0.034960,0.036470,0.012974,0.040063,0.000696,0.006617,0.016380,0.046451,0.005168,0.011991,speech
0.158964,0.048314,3.111022,0.239541,0.208434,1.151880,0.014081,0.267563,-24.283204,1.567402,0.257265,0.310745,-0.321772,0.311827,0.254493,0.286159,0.112804,-0.073360,0.079886,0.022208,-0.024617,0.012647,0.005184,0.039106,0.011077,0.038316,0.006219,0.018815,0.001381,0.003442,0.011412,0.022868,0.003921,0.023448,0.070522,0.025296,0.205103,0.070165,0.031536,0.440371,0.011325,0.122676,1.453290,0.668071,0.511524,0.371270,0.368814,0.284713,0.268185,0.191647,0.194587,0.196608,0.175710,0.135128,0.144618,0.010668,0.004582,0.038158,0.009149,0.038941,0.007048,0.021009,0.001038,0.005846,0.012671,0.031747,0.002924,0.009874,speech
0.117971,0.049340,2.888950,0.164268,0.144294,0.984781,0.017471,0.176627,-23.381442,1.543722,-0.613700,0.206234,-1.029544,-0.165303,-0.366856,-0.279483,-0.101291,-0.071541,-0.064074,-0.147229,0.055009,0.014632,0.009362,0.013123,0.023213,0.020704,0.020578,0.015009,0.003759,0.019009,0.013252,0.010607,0.009715,0.018937,0.055652,0.034306,0.441174,0.041367,0.024957,0.513553,0.010003,0.090562,1.607933,1.157867,1.020939,0.507158,0.621917,0.432723,0.465028,0.276944,0.314472,0.285854,0.287049,0.269834,0.250739,0.016304,0.013339,0.012853,0.032645,0.029639,0.027303,0.016518,0.005229,0.025597,0.017228,0.011218,0.009194,0.013073,speech
0.116729,0.051353,2.972972,0.159634,0.139759,0.992784,0.020003,0.170556,-24.401211,1.620025,-0.705315,0.272207,-0.907048,-0.186967,-0.171107,-0.144896,-0.054555,-0.047916,0.011346,-0.152192,0.173953,0.009728,0.005124,0.028270,0.016416,0.011659,0.012604,0.026322,0.004645,0.022334,0.014113,0.009513,0.005252,0.020163,0.058410,0.047581,0.349806,0.039598,0.030380,0.481927,0.015525,0.085331,2.496193,1.212785,0.911937,0.451113,0.482624,0.436880,0.465077,0.280867,0.369923,0.287097,0.259420,0.250954,0.241851,0.013929,0.004912,0.041457,0.025640,0.015923,0.016241,0.035905,0.005263,0.030897,0.017800,0.009129,0.003845,0.014994,speech
0.101883,0.021380,2.865248,0.178818,0.197462,0.572005,0.016030,0.135215,-26.072893,2.758396,0.131839,0.126278,-0.223760,0.095223,-0.026456,0.114286,-0.189609,0.072124,0.029911,0.025715,0.051780,0.017776,0.005243,0.035128,0.016042,0.028016,0.015853,0.023871,0.001531,0.015694,0.021453,0.034003,0.004924,0.023505,0.077883,0.025654,0.451275,0.073564,0.035258,0.445111,0.009171,0.121865,2.305578,0.611699,0.959546,0.395755,0.366747,0.301067,0.306685,0.235066,0.236739,0.209030,0.198803,0.143379,0.185019,0.020417,0.009258,0.030760,0.017117,0.024226,0.020989,0.025118,0.001738,0.024410,0.019889,0.028208,0.008297,0.010421,speech
0.092845,0.026067,2.648328,0.184465,0.208310,0.595048,0.013324,0.129506,-24.998821,2.519425,0.694084,0.049725,-0.417176,0.024948,0.117794,0.043058,-0.074780,0.103988,-0.141220,0.181356,-0.131955,0.022022,0.005233,0.042429,0.018262,0.031854,0.012863,0.040072,0.001820,0.007385,0.024012,0.027828,0.007109,0.026048,0.050556,0.025882,0.490287,0.050925,0.037780,0.339142,0.008153,0.111188,2.689596,0.525195,0.799854,0.363025,0.536477,0.354545,0.423245,0.235490,0.276764,0.208832,0.231273,0.202401,0.248646,0.023358,0.006261,0.038269,0.025935,0.027514,0.017314,0.037808,0.002870,0.007541,0.020441,0.020981,0.010791,0.009548,speech
0.116542,0.030240,3.065430,0.223146,0.219474,0.821530,0.014202,0.196833,-24.484303,2.083253,0.425815,-0.401814,-0.407495,-0.335993,0.125020,-0.014560,-0.247007,-0.026555,0.077866,-0.006060,-0.067496,0.015555,0.004004,0.018181,0.017293,0.030694,0.027007,0.023806,0.004309,0.017521,0.020539,0.014007,0.009508,0.025795,0.083905,0.026937,0.294541,0.070524,0.044618,0.456757,0.010451,0.168758,1.843067,0.547587,0.785820,0.547781,0.468392,0.363551,0.450246,0.200001,0.233154,0.234772,0.260323,0.241405,0.243211,0.020196,0.004408,0.032500,0.020690,0.041965,0.030900,0.024035,0.010238,0.023459,0.020341,0.013452,0.017648,0.012411,speech
0.102817,0.021174,2.992477,0.205925,0.204011,0.777418,0.013950,0.189174,-25.242667,2.164214,0.719449,-0.420927,-0.458086,-0.091465,0.216933,-0.027203,-0.140781,0.025768,-0.034865,0.084343,-0.048879,0.016916,0.008462,0.026782,0.021675,0.042214,0.034641,0.025765,0.002073,0.004386,0.011466,0.018663,0.013009,0.027484,0.076400,0.015666,0.287905,0.075117,0.036077,0.497004,0.010812,0.167494,2.811389,0.668277,0.699299,0.470974,0.477481,0.394540,0.377155,0.310958,0.217274,0.207957,0.179552,0.284653,0.196188,0.019168,0.014981,0.038831,0.030994,0.037589,0.047593,0.025357,0.003148,0.004010,0.013471,0.020654,0.018407,0.012743,speech
0.114754,0.046245,2.965684,0.196712,0.199579,0.663881,0.018202,0.181435,-24.438877,2.735718,0.257398,0.372431,-0.000645,0.306577,0.059022,-0.211874,0.112761,-0.113224,-0.067755,0.099578,-0.131800,0.022098,0.001688,0.079356,0.024331,0.044862,0.005178,0.022638,0.004571,0.004425,0.010815,0.027847,0.002922,0.035873,0.138473,0.032047,0.421499,0.132865,0.055966,0.679449,0.012385,0.231942,1.688079,0.942438,0.704268,0.412591,0.362988,0.382561,0.267149,0.310204,0.332946,0.225126,0.284850,0.264595,0.247851,0.037157,0.001751,0.064567,0.031226,0.040423,0.006629,0.021087,0.008281,0.004118,0.015224,0.031134,0.003245,0.015762,speech
0.126171,0.053980,2.741441,0.191212,0.196133,0.750253,0.021302,0.176234,-24.630185,2.464539,-0.150878,0.094493,-0.175663,0.062387,-0.155559,-0.014114,-0.191209,-0.400843,-0.359359,-0.157548,-0.155278,0.026611,0.008313,0.048504,0.035604,0.038576,0.018692,0.018608,0.002039,0.005929,0.012287,0.015772,0.004239,0.030709,0.133144,0.055349,0.590474,0.112197,0.054597,0.672989,0.013334,0.230521,2.531987,0.936613,0.714750,0.454888,0.456265,0.372457,0.408170,0.333074,0.304431,0.312777,0.352714,0.302492,0.388872,0.035494,0.012818,0.049462,0.044235,0.050626,0.021726,0.023186,0.003275,0.009261,0.016131,0.020097,0.006721,0.017703,speech
0.124527,0.020807,3.063803,0.204853,0.178089,1.221688,0.011302,0.208580,-26.145232,1.153973,0.236854,0.657298,-0.092798,0.129609,-0.638666,-0.287024,-0.178591,0.181894,-0.093996,0.026377,-0.123128,0.020370,0.003723,0.030602,0.016130,0.021156,0.014220,0.024178,0.002381,0.011985,0.017913,0.009897,0.004034,0.020873,0.054215,0.025677,0.304965,0.048022,0.026305,0.497467,0.006657,0.102902,3.384075,0.939839,0.880403,0.477896,0.558969,0.365664,0.358522,0.308007,0.229271,0.288120,0.273651,0.268749,0.247697,0.023752,0.005806,0.040207,0.024364,0.026032,0.016580,0.023949,0.004263,0.012873,0.017609,0.011749,0.005220,0.011534,speech
0.151199,0.023358,2.983301,0.233258,0.197087,0.868938,0.020774,0.244083,-25.393345,2.182077,0.524573,0.168336,-0.280786,-0.003644,0.173025,0.022916,-0.141172,0.014127,-0.026784,-0.006052,-0.271363,0.023851,0.003858,0.010705,0.004604,0.011369,0.008694,0.028739,0.003254,0.012988,0.048742,0.029076,0.006039,0.026452,0.169875,0.018995,0.372266,0.159277,0.053264,0.823050,0.014595,0.280011,2.071569,1.245846,0.982573,0.576508,0.505281,0.398788,0.351384,0.303220,0.261931,0.216898,0.222997,0.255453,0.284562,0.047278,0.007202,0.013464,0.004307,0.016418,0.013395,0.035822,0.007034,0.019016,0.048776,0.036445,0.013901,0.015182,speech
