@RELATION svm_rbf_sm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {speech,music}

@DATA
0.110318,0.010236,3.124894,0.201433,0.215920,0.952432,0.009248,0.155354,-25.344832,2.254218,-0.283703,0.029432,0.046725,-0.152891,-0.024225,-0.089832,0.052966,-0.029576,-0.119199,-0.052634,-0.104147,0.019592,0.005952,0.032919,0.016404,0.016869,0.014599,0.032549,0.001961,0.009772,0.017203,0.029623,0.009859,0.018887,-0.001411,-0.001071,-0.015035,-0.000628,-0.000117,0.006244,-0.000639,-0.001076,-0.112415,0.013082,0.003674,0.013648,0.015695,0.015639,-0.014678,0.003326,-0.006598,-0.013445,0.007365,-0.009639,-0.015553,0.000134,-0.000201,0.000862,0.000664,-0.000332,0.000775,0.000075,0.000072,0.000291,-0.001402,-0.000181,0.000002,-0.000417,0.050077,0.015984,0.154383,0.047404,0.030495,0.440564,0.006199,0.098875,1.590204,0.537908,0.574677,0.355810,0.359011,0.258176,0.250817,0.219416,0.219195,0.167942,0.155495,0.183954,0.192465,0.014825,0.004061,0.028762,0.015304,0.012320,0.010823,0.033423,0.001532,0.012111,0.013783,0.023949,0.013409,0.007546,0.079546,0.015694,0.224551,0.072023,0.041750,0.678011,0.006970,0.152564,1.268519,0.704165,0.674990,0.397735,0.454028,0.304413,0.264996,0.251468,0.231884,0.271758,0.222150,0.254550,0.270393,0.019449,0.006263,0.029666,0.019689,0.016223,0.018966,0.045644,0.001931,0.017519,0.022515,0.037862,0.017413,0.011309,speech
0.084576,0.012892,3.072658,0.175155,0.203093,0.645934,0.011842,0.128130,-25.218895,2.622073,-0.302766,-0.021172,-0.162772,0.022409,-0.072608,-0.071671,-0.056655,0.009978,-0.047728,0.016510,-0.080866,0.023106,0.006246,0.034923,0.018629,0.023448,0.016444,0.025122,0.004522,0.015428,0.021370,0.024966,0.010966,0.022242,-0.000139,-0.001607,-0.001490,0.000085,0.000165,0.003849,-0.000160,0.000028,-0.053930,-0.006296,0.002700,0.017251,0.004804,-0.003775,0.005711,-0.000093,-0.004623,0.001351,-0.006440,-0.000054,-0.000361,0.000355,-0.000017,0.001966,0.000019,0.000295,-0.000009,-0.000450,-0.000023,0.000153,-0.000297,-0.000007,0.000092,0.000321,0.038104,0.017481,0.243329,0.043328,0.031896,0.322352,0.007605,0.093939,1.073469,0.438916,0.439657,0.342079,0.322556,0.243863,0.223034,0.189066,0.216115,0.209384,0.209989,0.186687,0.241915,0.022770,0.008235,0.031081,0.022878,0.025654,0.017197,0.020108,0.006468,0.018481,0.019324,0.019723,0.012896,0.011127,0.046172,0.022267,0.343446,0.049525,0.035470,0.377102,0.008302,0.123503,1.011716,0.518272,0.467507,0.348132,0.400064,0.281795,0.265819,0.227408,0.269162,0.262858,0.265453,0.228754,0.280694,0.029206,0.011188,0.039123,0.030282,0.031945,0.023155,0.028252,0.008907,0.023953,0.024088,0.026229,0.016097,0.013245,speech
0.106989,0.012673,2.941074,0.189852,0.196707,0.842653,0.013040,0.164557,-25.934962,2.118841,-0.808137,-0.316709,-0.369096,0.142605,0.027041,-0.122718,0.012837,-0.006743,-0.114631,-0.063859,-0.156933,0.015850,0.009456,0.025420,0.016898,0.014668,0.011167,0.021462,0.011576,0.017398,0.014082,0.013242,0.012488,0.017591,-0.000547,-0.000001,0.000406,-0.000462,0.000038,-0.007343,0.000050,-0.000925,-0.012294,0.011805,0.002398,0.001706,-0.001779,0.003265,0.004377,-0.000616,-0.000094,-0.002479,-0.001274,-0.006347,-0.003238,0.000116,-0.000115,-0.000242,0.000450,0.000290,0.000132,-0.000094,-0.000028,-0.000092,-0.000074,0.000233,0.000067,0.000000,0.057994,0.016862,0.358686,0.057423,0.034708,0.486355,0.006779,0.130893,1.920477,0.752326,0.626458,0.479233,0.449301,0.289261,0.296776,0.232021,0.217582,0.235188,0.235799,0.255081,0.240373,0.019576,0.012198,0.025881,0.018952,0.014676,0.011308,0.019657,0.018657,0.024275,0.014211,0.011409,0.018588,0.008290,0.074945,0.017485,0.511177,0.072174,0.042130,0.638232,0.006497,0.180559,1.622862,0.738242,0.604924,0.521162,0.478431,0.367597,0.372922,0.317494,0.269761,0.295227,0.299179,0.316399,0.309501,0.027421,0.017077,0.031884,0.024136,0.019415,0.016927,0.026896,0.022982,0.031907,0.018710,0.014161,0.026371,0.011106,speech
0.078621,0.006676,3.086463,0.163659,0.197026,0.639719,0.008902,0.120593,-27.354964,2.547060,-0.355610,0.234564,0.162697,0.124679,0.012232,0.063416,0.072266,0.011619,-0.054880,0.137567,0.086493,0.025561,0.005305,0.088845,0.012203,0.016653,0.011682,0.061471,0.005055,0.005591,0.007855,0.023142,0.005565,0.033942,0.000127,-0.000006,-0.000450,-0.000152,-0.000087,-0.000354,0.000081,0.000014,-0.009515,0.004683,0.008049,0.001256,0.001049,-0.004818,-0.006290,-0.010100,-0.006339,-0.001029,0.000851,0.004066,-0.006709,0.001152,0.000003,-0.002735,-0.000078,-0.000074,0.000021,0.001819,0.000009,0.000067,0.000108,0.000224,-0.000047,-0.000070,0.042892,0.010494,0.189955,0.044234,0.029520,0.336080,0.004471,0.088384,1.613352,0.513456,0.561847,0.290246,0.246980,0.285092,0.218739,0.211099,0.233854,0.193426,0.192105,0.206245,0.188794,0.018337,0.004775,0.056491,0.013080,0.014671,0.013172,0.043497,0.007684,0.005369,0.006191,0.018359,0.005953,0.012128,0.046763,0.008319,0.239090,0.046739,0.029518,0.378933,0.005042,0.108725,1.014500,0.462881,0.546758,0.341162,0.287528,0.258877,0.250701,0.245473,0.257976,0.225999,0.244991,0.228055,0.203164,0.019360,0.005673,0.057123,0.017524,0.018294,0.017292,0.053545,0.009081,0.006100,0.007806,0.023960,0.008062,0.011997,speech
0.071339,0.008014,3.002502,0.160356,0.206999,0.361781,0.011965,0.101514,-28.286882,3.160054,0.266691,0.062195,-0.198056,-0.004752,0.031244,-0.020167,0.122355,0.176674,-0.038667,0.021179,0.008254,0.015809,0.004574,0.071126,0.009871,0.014441,0.007791,0.066207,0.002630,0.011884,0.023251,0.035894,0.005414,0.031690,-0.000202,-0.000032,-0.001366,0.000336,0.000575,0.001662,-0.000368,0.000097,-0.024162,-0.003710,-0.007171,0.004788,0.020835,-0.003122,-0.003372,0.013751,0.012177,0.016511,0.001840,-0.005565,0.003076,-0.000001,0.000000,0.002214,-0.000026,0.000280,-0.000088,0.001407,0.000001,-0.000021,-0.000158,-0.000622,-0.000016,0.000301,0.047621,0.009884,0.176831,0.058690,0.034123,0.384161,0.005909,0.105851,1.912310,0.585715,0.505708,0.321685,0.347801,0.234263,0.237087,0.206999,0.209263,0.182742,0.187586,0.168731,0.151201,0.017027,0.005937,0.043759,0.009070,0.011573,0.010770,0.044788,0.004822,0.013918,0.016386,0.023505,0.005917,0.012426,0.053350,0.008999,0.256679,0.066634,0.035150,0.446589,0.008171,0.136070,1.135124,0.604432,0.411680,0.314552,0.346592,0.249928,0.222613,0.233252,0.237560,0.190955,0.235809,0.208422,0.189362,0.020638,0.006397,0.043571,0.011963,0.014525,0.014242,0.044183,0.005740,0.017124,0.022972,0.029567,0.007427,0.010703,speech
0.087651,0.007827,2.995194,0.174217,0.208711,0.519783,0.012922,0.127760,-27.235136,2.967422,0.213141,0.200038,-0.134689,0.083188,0.091339,0.100504,0.045050,0.080146,-0.152208,0.017013,-0.002020,0.029566,0.005255,0.075216,0.014726,0.019995,0.006534,0.060839,0.002288,0.005731,0.009990,0.031139,0.006691,0.032072,-0.000115,-0.000036,0.001576,-0.000235,-0.000033,-0.002499,0.000247,-0.000349,-0.017738,0.005114,0.004482,0.004603,0.003130,-0.002938,-0.002042,0.000286,-0.002379,-0.004220,-0.008063,-0.005789,-0.000359,0.000067,-0.000007,0.000791,0.000065,-0.000206,-0.000020,-0.000550,-0.000095,-0.000025,0.000067,0.000195,-0.000101,0.000115,0.070111,0.010900,0.189422,0.077977,0.035990,0.498711,0.006735,0.136097,2.019160,0.736817,0.583736,0.310768,0.362963,0.258173,0.309559,0.224456,0.265225,0.193081,0.197442,0.192726,0.194337,0.027994,0.005911,0.049245,0.016661,0.017931,0.008121,0.053178,0.004797,0.006530,0.009793,0.023447,0.008302,0.015314,0.063722,0.009531,0.267100,0.079274,0.040013,0.484061,0.008250,0.136644,1.494199,0.764416,0.505590,0.337238,0.369701,0.277821,0.279338,0.266624,0.293798,0.248351,0.247670,0.236530,0.223327,0.034625,0.007349,0.055619,0.022853,0.023310,0.010411,0.058650,0.005503,0.009125,0.012134,0.031341,0.010503,0.014864,speech
0.113430,0.075441,3.229763,0.168754,0.168846,1.009489,0.007694,0.158178,-21.800998,1.839091,-1.104470,-0.002080,0.052518,0.378759,0.400677,0.083490,-0.214531,0.088147,0.148858,-0.232802,0.018582,0.001963,0.007097,0.013213,0.003667,0.024125,0.006943,0.009579,0.011671,0.020343,0.018004,0.019717,0.002759,0.015356,-0.000118,0.003329,-0.014876,0.000608,0.000918,-0.021225,0.000355,-0.002077,0.019867,-0.002303,-0.016740,-0.022360,0.018202,0.015601,-0.033633,-0.016946,0.013703,0.019105,-0.001878,-0.011477,-0.024807,-0.000024,-0.000046,-0.000339,-0.000062,-0.001786,-0.000155,-0.000189,0.000478,0.000034,0.002714,-0.000157,-0.000062,0.000360,0.015892,0.028741,0.073948,0.010655,0.012968,0.252480,0.004837,0.036409,0.258624,0.216490,0.215485,0.192498,0.202408,0.178941,0.194989,0.221060,0.178139,0.245544,0.198493,0.169653,0.179125,0.001321,0.005359,0.006533,0.003396,0.014014,0.006892,0.006245,0.016569,0.022545,0.016751,0.015510,0.002734,0.007031,0.019924,0.028627,0.059585,0.009691,0.015881,0.268000,0.005076,0.044990,0.278948,0.194042,0.181983,0.215663,0.228840,0.202560,0.181210,0.207321,0.205362,0.207021,0.228252,0.205418,0.204090,0.001947,0.007245,0.007386,0.004789,0.014238,0.009339,0.008124,0.023638,0.026102,0.019626,0.013958,0.003107,0.009933,music
0.106612,0.095966,3.196305,0.176168,0.177551,1.066125,0.007982,0.123958,-21.852136,1.649381,-1.037107,0.194983,0.623177,0.568103,-0.061667,-0.090986,0.525738,0.270107,-0.270194,-0.211230,-0.065735,0.009170,0.004519,0.003395,0.001739,0.002982,0.000962,0.019340,0.001966,0.007462,0.033926,0.023667,0.035002,0.017836,-0.000021,-0.001339,-0.001686,-0.000633,-0.000164,0.009488,-0.000247,0.001333,0.013227,0.042476,0.046924,0.012699,-0.009172,-0.014966,-0.015438,-0.024202,0.006878,-0.001956,-0.003292,-0.010960,0.002428,0.000344,-0.000713,0.000177,0.000142,-0.000208,-0.000021,0.000044,-0.000279,0.000021,0.000736,0.001146,-0.000917,0.000221,0.009662,0.025971,0.069564,0.016744,0.016883,0.167067,0.004043,0.026743,0.349347,0.249209,0.277732,0.190097,0.207226,0.168379,0.186430,0.191110,0.165407,0.157878,0.151204,0.196530,0.131563,0.013053,0.003995,0.001750,0.001513,0.001242,0.000552,0.010010,0.002497,0.007851,0.020739,0.016102,0.028263,0.009365,0.012962,0.026849,0.109668,0.021016,0.021912,0.188941,0.006084,0.032130,0.336148,0.285696,0.279912,0.204736,0.236865,0.184533,0.212686,0.190761,0.162295,0.226280,0.154101,0.271327,0.169894,0.019046,0.006049,0.001980,0.001159,0.001947,0.000680,0.010770,0.002908,0.009660,0.018685,0.017316,0.046433,0.012841,music
0.108479,0.088221,3.193803,0.176570,0.177134,0.857729,0.007458,0.121391,-22.068302,1.680393,-1.025851,0.002946,0.493608,0.428071,-0.117214,-0.415218,0.224820,0.470395,-0.142029,-0.214198,0.085185,0.001956,0.003775,0.003195,0.001863,0.004962,0.007773,0.014374,0.004075,0.009768,0.031675,0.017566,0.025318,0.016591,0.000375,-0.000450,-0.000529,0.000468,0.000078,-0.001430,0.000065,0.000891,-0.003132,-0.014628,-0.002083,-0.009653,-0.009282,-0.007993,-0.007609,-0.000328,0.002740,0.010879,0.001441,-0.004253,0.001109,-0.000003,0.000262,-0.000026,-0.000010,-0.000034,-0.000090,-0.000374,-0.000050,0.000026,0.000836,0.000020,-0.000004,0.000143,0.011942,0.022041,0.061759,0.014982,0.016904,0.231969,0.003812,0.028708,0.351404,0.223321,0.219505,0.216537,0.217797,0.212990,0.246047,0.161493,0.210636,0.235001,0.202941,0.188841,0.149128,0.001435,0.003601,0.001553,0.001416,0.003685,0.006864,0.008010,0.004341,0.011351,0.024933,0.010875,0.026655,0.010069,0.013385,0.023937,0.080309,0.019343,0.022922,0.211499,0.004970,0.037218,0.361445,0.272542,0.282196,0.204896,0.215160,0.216227,0.234402,0.175754,0.207499,0.220531,0.223344,0.198105,0.202419,0.001744,0.004554,0.001661,0.001611,0.003875,0.005026,0.008358,0.005447,0.015610,0.035829,0.013747,0.034104,0.014007,music
0.136765,0.067373,3.239680,0.202959,0.190783,1.409536,0.006004,0.187615,-21.646951,1.390006,-1.026250,0.096463,0.213614,0.039721,-0.386328,0.167795,0.340115,-0.243355,-0.173914,0.069617,-0.035596,0.018357,0.047098,0.011684,0.005010,0.008866,0.006397,0.020384,0.000937,0.003570,0.010094,0.010005,0.008762,0.016895,-0.001570,-0.000200,0.000995,0.000373,0.001006,-0.012645,0.000354,0.000937,-0.030582,0.010721,0.003008,0.016095,0.000359,0.002079,0.003370,0.005842,0.028482,0.028849,0.021452,-0.045616,-0.031028,0.000037,-0.004990,0.000054,0.000396,-0.000576,-0.002810,0.001388,-0.000048,0.000858,0.000616,0.000275,0.002226,-0.000726,0.014796,0.015968,0.045024,0.013314,0.012067,0.210345,0.002709,0.031781,0.289350,0.198060,0.205565,0.191120,0.154888,0.149795,0.153726,0.200575,0.169504,0.205142,0.170468,0.219300,0.135966,0.020207,0.036770,0.007221,0.003136,0.005299,0.006960,0.011405,0.000844,0.001800,0.006891,0.005220,0.006789,0.007806,0.018951,0.021142,0.056095,0.018011,0.018733,0.251437,0.003278,0.045243,0.343806,0.180964,0.225411,0.240063,0.204323,0.188915,0.150703,0.212388,0.206833,0.222642,0.177553,0.235519,0.163029,0.027734,0.048085,0.009735,0.004021,0.007619,0.003663,0.011984,0.001211,0.001839,0.007276,0.006721,0.007147,0.010352,music
0.103833,0.070692,3.208269,0.171884,0.169202,0.833460,0.005751,0.124750,-22.367959,1.574414,-0.928550,-0.392250,0.270582,0.522272,0.038644,0.084511,-0.126020,0.238283,0.255755,-0.145220,0.011479,0.001726,0.004543,0.009726,0.004543,0.018905,0.007123,0.055233,0.006398,0.025444,0.011571,0.009298,0.004211,0.020727,-0.001314,0.001133,-0.004020,-0.002644,0.000134,-0.052854,-0.002129,-0.020000,-0.123884,0.022059,-0.031528,-0.030098,0.079210,0.031472,0.023604,-0.005636,-0.015931,-0.040178,0.093063,0.069016,0.040403,-0.000174,-0.000117,-0.000446,-0.001382,0.000201,0.000068,0.006838,0.000493,-0.011421,-0.001612,-0.000309,-0.000284,-0.000129,0.008152,0.018442,0.034607,0.010918,0.014237,0.132169,0.001895,0.020578,0.290303,0.207296,0.211091,0.174809,0.184614,0.181652,0.223657,0.210560,0.150501,0.166379,0.184280,0.143423,0.117175,0.001253,0.004502,0.004685,0.002612,0.011609,0.006334,0.012283,0.004979,0.012527,0.008346,0.005895,0.002878,0.004871,0.009704,0.015175,0.048073,0.011654,0.015812,0.134131,0.002289,0.024269,0.194082,0.170454,0.187028,0.163845,0.145952,0.182463,0.175381,0.161474,0.164242,0.131253,0.215276,0.167845,0.152413,0.001183,0.006116,0.005116,0.002856,0.012885,0.005322,0.013270,0.005896,0.016722,0.010493,0.006817,0.003248,0.006122,music
0.177201,0.026493,3.265596,0.242530,0.214811,1.811438,0.002973,0.319903,-23.092279,1.273899,-0.242463,0.469154,-0.086595,-0.146979,-0.186507,-0.274662,-0.190988,0.309647,-0.144458,-0.204262,-0.289274,0.018446,0.001751,0.019718,0.028913,0.023706,0.002275,0.028032,0.005687,0.009061,0.023482,0.015786,0.003328,0.014014,-0.000783,-0.001097,0.001249,-0.002059,-0.001541,-0.007033,0.000097,-0.000995,-0.122127,0.005401,-0.019583,-0.010389,-0.008476,0.040186,0.024974,0.016229,-0.006465,-0.008099,0.003302,0.000966,-0.002818,-0.000058,-0.000004,0.000401,-0.000977,0.000288,0.000008,-0.001083,0.000506,-0.000501,0.001217,-0.000269,-0.000091,0.000001,0.023773,0.006725,0.030446,0.022836,0.015395,0.198374,0.000785,0.065082,0.521603,0.265579,0.236676,0.230423,0.129083,0.221503,0.272246,0.239803,0.186192,0.193768,0.158907,0.140411,0.173039,0.010571,0.000947,0.007518,0.015982,0.011659,0.001387,0.013976,0.004568,0.005012,0.014320,0.005697,0.002570,0.002810,0.024566,0.004765,0.038330,0.015240,0.009825,0.178195,0.000955,0.056563,0.232756,0.237629,0.238167,0.272106,0.165578,0.158201,0.234561,0.213383,0.196286,0.203118,0.164129,0.185364,0.166070,0.011265,0.001140,0.007969,0.019349,0.010493,0.001735,0.017999,0.003582,0.005178,0.019644,0.006969,0.003164,0.003514,music
0.114172,0.020609,3.188794,0.226405,0.233339,1.023022,0.004247,0.191100,-24.682605,1.856778,0.129223,0.232651,-0.059414,0.237417,0.208774,-0.146578,0.031869,0.064967,-0.175157,-0.167707,-0.109857,0.012632,0.006548,0.052978,0.010709,0.024842,0.004354,0.056296,0.004103,0.004335,0.010925,0.056146,0.004295,0.031671,-0.000530,-0.000407,-0.002302,0.001393,0.001572,-0.003199,0.000068,0.000175,-0.084016,-0.004844,-0.004330,-0.007488,-0.003970,0.005461,0.019500,0.012507,0.009712,-0.005059,0.003242,0.005442,0.009842,-0.000323,0.000046,-0.001832,-0.000339,-0.000167,-0.000098,0.004955,-0.000269,-0.000086,-0.000236,0.000070,0.000025,0.000873,0.030569,0.015764,0.138425,0.035171,0.021932,0.367007,0.002111,0.100788,1.903904,0.301265,0.308995,0.233604,0.229686,0.189121,0.258310,0.222587,0.227358,0.223959,0.226945,0.204553,0.238681,0.014946,0.007578,0.033705,0.011380,0.022286,0.002903,0.045579,0.005231,0.003735,0.010427,0.039487,0.005875,0.013747,0.030976,0.011892,0.171089,0.033084,0.019680,0.348133,0.003014,0.103826,1.209243,0.321667,0.328716,0.269037,0.260729,0.201710,0.303288,0.245901,0.244163,0.243817,0.272727,0.238043,0.227377,0.015904,0.007637,0.030916,0.010237,0.022272,0.003395,0.044102,0.004238,0.003988,0.010927,0.032585,0.005382,0.013884,music
0.200031,0.066251,3.229849,0.293299,0.266955,1.684118,0.005210,0.439187,-21.845035,1.589162,0.212310,0.137878,0.249735,0.413366,0.156092,-0.480489,-0.111710,0.265352,-0.052679,0.076988,0.130977,0.026071,0.002344,0.043888,0.003063,0.015843,0.006030,0.032138,0.002831,0.012031,0.006351,0.037220,0.003987,0.019952,0.016740,0.011531,-0.025082,0.000418,0.006831,-0.073894,0.000359,0.032125,0.106602,0.198116,0.177983,0.125510,0.119020,0.159731,0.091963,0.060952,-0.012114,0.022417,-0.045543,-0.169463,-0.071422,0.008209,-0.000907,0.015615,-0.000298,0.001358,-0.000847,-0.008544,0.000010,-0.006946,0.000306,0.003641,0.000991,0.001358,0.040043,0.016639,0.042023,0.019978,0.011617,0.239741,0.001341,0.100189,0.225229,0.317515,0.243722,0.167926,0.161571,0.189615,0.290618,0.290556,0.145294,0.119056,0.183469,0.230163,0.176685,0.015025,0.003512,0.025150,0.002636,0.011471,0.004932,0.025414,0.002875,0.010967,0.006106,0.009044,0.003089,0.005122,0.043693,0.015662,0.044849,0.028785,0.013150,0.366773,0.002284,0.130691,0.210503,0.276534,0.237034,0.237954,0.197697,0.296010,0.151635,0.298623,0.215629,0.155764,0.163358,0.104150,0.155273,0.010876,0.003850,0.024337,0.002170,0.009544,0.006790,0.029095,0.004082,0.008368,0.009931,0.007144,0.003556,0.005538,music
0.081352,0.026917,3.070498,0.214174,0.252653,0.606077,0.008251,0.100375,-25.026143,2.751514,0.351418,0.410405,0.396520,0.152221,0.086830,-0.023988,-0.067569,-0.107349,-0.142892,-0.151704,-0.021298,0.014882,0.002681,0.079063,0.015672,0.046922,0.014779,0.034582,0.001558,0.002694,0.030925,0.032728,0.001697,0.033752,0.004652,0.000439,-0.025790,0.003938,-0.000381,0.059097,0.000850,0.013458,0.238072,-0.091321,0.015625,0.021379,-0.004361,0.012638,-0.016907,-0.025796,-0.006968,-0.016102,-0.029073,0.004389,0.011438,-0.000391,-0.000060,0.001931,0.000639,0.000490,0.000960,0.000824,0.000118,-0.000458,-0.004364,-0.000647,-0.000043,-0.000614,0.036260,0.019612,0.171427,0.047147,0.031238,0.358103,0.006204,0.076349,2.010740,0.548935,0.241287,0.239039,0.298769,0.172793,0.179860,0.172404,0.193863,0.153288,0.168203,0.188539,0.226265,0.011391,0.002944,0.042435,0.020733,0.032622,0.020086,0.021933,0.002337,0.002272,0.022842,0.020939,0.001188,0.010584,0.037659,0.018235,0.197424,0.051868,0.039347,0.322907,0.008407,0.073336,1.671201,0.506495,0.299733,0.266505,0.330250,0.215139,0.234043,0.196141,0.198004,0.180233,0.187606,0.228483,0.218666,0.014037,0.003827,0.045623,0.024153,0.040489,0.023320,0.028714,0.003028,0.002405,0.024245,0.027694,0.001330,0.010902,music
