@RELATION svm_rbf_movie8class
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Speech,Music,Others1,Others2,Others3,Shots,Fights,Screams}

@DATA
0.090916,0.029180,3.206858,0.211199,0.243288,0.855891,0.007421,0.120596,-23.679431,1.838244,-0.660632,0.111067,-0.213764,-0.212364,-0.183507,-0.089697,-0.095196,-0.084529,-0.006942,0.050403,0.044862,0.007451,0.006082,0.015535,0.007478,0.009562,0.013576,0.024806,0.002785,0.008414,0.013389,0.068964,0.003972,0.022994,-0.000613,0.002421,0.001749,-0.000385,0.000062,-0.002973,0.000012,-0.000536,0.013857,-0.007719,-0.007042,-0.000232,0.002915,0.005503,0.004490,0.002995,-0.004123,-0.006961,-0.002220,-0.002870,0.000598,-0.000047,-0.000011,-0.000132,-0.000043,-0.000057,-0.000088,-0.001206,-0.000006,-0.000341,-0.000395,0.001545,-0.000012,0.000137,0.044170,0.025645,0.076196,0.041631,0.023912,0.447354,0.007230,0.064933,1.054315,0.395201,0.313423,0.195929,0.193500,0.188979,0.162300,0.161472,0.155018,0.168908,0.173352,0.168542,0.162658,0.006695,0.005416,0.013578,0.006617,0.006455,0.009346,0.020837,0.002877,0.007296,0.010381,0.038545,0.003801,0.009777,0.033845,0.018264,0.093231,0.029234,0.022202,0.318574,0.008014,0.050030,0.789117,0.369189,0.312310,0.241392,0.223609,0.225423,0.225416,0.199283,0.177314,0.195890,0.224593,0.218647,0.191394,0.007180,0.006083,0.013777,0.007272,0.007667,0.010328,0.021441,0.003554,0.007700,0.010609,0.032198,0.004657,0.006916,Others2
0.103296,0.015160,3.166837,0.220322,0.234969,1.006121,0.007399,0.157352,-24.106901,1.550799,-0.670464,-0.016619,0.023477,-0.025121,-0.024732,0.024998,0.001387,-0.028119,-0.001475,0.091077,0.030944,0.006189,0.003618,0.016349,0.010964,0.007530,0.004725,0.018496,0.003928,0.006077,0.013315,0.073810,0.005098,0.022519,0.002802,-0.001536,-0.001362,0.001334,-0.000182,0.020753,0.000025,0.002963,0.097799,-0.006392,-0.001755,-0.010522,0.004169,-0.014628,-0.025127,-0.020817,0.000348,-0.010763,-0.004001,0.006778,-0.009351,0.000356,0.000203,0.000068,0.000799,0.000095,0.000179,0.000115,0.000067,0.000964,0.000665,-0.002748,0.000001,-0.000763,0.044979,0.017038,0.112905,0.037329,0.019107,0.534959,0.005991,0.103693,1.383500,0.416980,0.217327,0.239878,0.150575,0.165084,0.181722,0.180777,0.152607,0.167108,0.171226,0.143115,0.151237,0.005180,0.002698,0.013470,0.008149,0.005195,0.004045,0.014958,0.004247,0.005806,0.013390,0.044735,0.004147,0.010055,0.038082,0.013841,0.157288,0.034615,0.017341,0.531341,0.007841,0.100852,1.095508,0.459224,0.253267,0.277933,0.180869,0.203146,0.167425,0.186480,0.192022,0.221911,0.213955,0.180930,0.170572,0.006133,0.003570,0.017860,0.008315,0.006884,0.004860,0.020252,0.005941,0.008145,0.019525,0.054858,0.005828,0.009206,Others2
0.191208,0.004547,3.127723,0.326080,0.291582,1.628283,0.002916,0.446094,-25.108806,1.596845,0.232301,0.236295,-0.014771,-0.052341,0.001565,0.039132,0.024807,0.079962,-0.010787,0.021693,-0.020184,0.012869,0.003040,0.069429,0.008075,0.016526,0.009331,0.081786,0.001655,0.006833,0.010657,0.023970,0.004962,0.028438,0.000501,0.000074,0.001274,0.000760,-0.000487,0.007736,0.000074,0.011813,0.008229,-0.003700,-0.003586,0.006357,0.005610,-0.004706,0.007411,0.020510,0.012690,0.013678,0.021121,0.014002,0.003664,-0.001221,0.000108,0.000010,-0.000544,-0.000541,-0.000753,0.005242,-0.000059,-0.000383,-0.000050,-0.001228,-0.000090,0.000727,0.037618,0.002802,0.173740,0.030022,0.012350,0.361594,0.001049,0.142373,0.557035,0.271633,0.225838,0.188771,0.197887,0.161316,0.171622,0.143355,0.172347,0.158266,0.144963,0.142348,0.133195,0.007917,0.002230,0.032025,0.005097,0.009818,0.006834,0.045412,0.001100,0.004902,0.006206,0.010353,0.003653,0.011321,0.039390,0.003719,0.224757,0.036975,0.014673,0.406188,0.001036,0.171384,0.598310,0.340326,0.264920,0.292632,0.266957,0.246421,0.241821,0.186878,0.237275,0.239493,0.220528,0.193118,0.183055,0.011554,0.003101,0.042285,0.007218,0.012896,0.010138,0.051547,0.001518,0.006462,0.009098,0.016693,0.004831,0.011713,Others2
0.131957,0.045249,3.073048,0.268630,0.266921,1.110388,0.004977,0.231542,-22.376607,1.723860,0.381750,0.210605,0.039828,0.122396,0.071250,0.066918,0.094333,0.091256,0.092860,0.016959,0.032530,0.011560,0.003568,0.086847,0.007814,0.019587,0.006725,0.108909,0.002529,0.006271,0.007610,0.031788,0.004622,0.039566,0.004839,-0.002577,0.012963,0.003898,-0.000386,0.067154,-0.000028,0.021938,-0.002403,-0.021378,0.011309,-0.007382,-0.000087,0.025121,-0.003465,-0.036395,0.003391,-0.052705,-0.032538,0.005789,0.017214,-0.001654,0.000008,0.001974,0.001002,0.001790,0.000325,-0.009741,-0.000188,-0.000146,-0.000538,0.000327,-0.001152,-0.002061,0.032337,0.018824,0.106220,0.030402,0.008693,0.395705,0.001931,0.136870,0.529841,0.322200,0.273163,0.220281,0.179703,0.162979,0.169034,0.149362,0.182475,0.170383,0.175272,0.172219,0.174919,0.010898,0.001466,0.045655,0.005587,0.010370,0.002426,0.060898,0.002183,0.004528,0.005175,0.017951,0.005225,0.012411,0.044182,0.022651,0.148213,0.044936,0.013384,0.518901,0.002792,0.186086,0.748698,0.497809,0.466609,0.244779,0.187079,0.174240,0.252957,0.212170,0.295622,0.152375,0.272408,0.253198,0.227315,0.011740,0.001724,0.058622,0.007066,0.015118,0.003898,0.085321,0.003017,0.007158,0.006453,0.027902,0.005963,0.017663,Others2
0.180853,0.003260,3.072850,0.301556,0.263103,1.681794,0.003573,0.384321,-25.416091,1.227925,0.171634,0.142677,-0.000067,0.072809,0.108833,0.091730,0.092623,0.067156,-0.026362,0.007409,0.047652,0.011000,0.005010,0.077670,0.008502,0.013380,0.007175,0.062164,0.002274,0.006037,0.008227,0.030966,0.003898,0.029047,-0.000867,-0.000017,0.000779,-0.001018,-0.000331,-0.007096,-0.000003,-0.002321,0.004920,0.009783,-0.004216,-0.009145,-0.002418,0.006475,0.002490,0.001761,0.004881,-0.001619,-0.001480,0.003373,-0.003585,0.000101,0.000090,0.001296,-0.000075,-0.000018,-0.000270,-0.001217,-0.000025,-0.000168,0.000114,0.000196,0.000013,0.000071,0.040108,0.002167,0.253156,0.027950,0.013790,0.443781,0.001545,0.115650,0.675366,0.332368,0.296668,0.296352,0.219965,0.202138,0.187655,0.158231,0.148255,0.149190,0.155404,0.158007,0.120811,0.007428,0.004166,0.049235,0.005254,0.006807,0.004232,0.047451,0.001935,0.004678,0.004438,0.025156,0.002704,0.015406,0.050595,0.003232,0.373551,0.040106,0.018718,0.548336,0.001794,0.147369,0.816675,0.470501,0.351068,0.384082,0.296715,0.272426,0.289115,0.254623,0.218932,0.187914,0.201535,0.229436,0.161232,0.011384,0.005171,0.061738,0.006976,0.009303,0.006157,0.066135,0.002659,0.006238,0.006461,0.038583,0.003861,0.018615,Others2
0.174137,0.008335,3.042534,0.292780,0.272984,1.495487,0.004788,0.336839,-25.066595,1.627973,0.146653,0.267187,0.097368,0.071090,0.085096,0.074813,0.062231,0.001028,0.004690,-0.006842,-0.003386,0.014519,0.003632,0.075575,0.009046,0.017118,0.007452,0.065189,0.002580,0.004681,0.010145,0.032944,0.003910,0.029163,0.000670,-0.000023,0.000630,-0.000021,-0.000750,0.014144,-0.000006,-0.004018,-0.007787,-0.016287,0.015471,-0.000782,0.001685,-0.002909,0.008727,0.003788,0.012077,-0.003672,-0.002116,-0.008457,-0.009120,0.000006,-0.000102,-0.001466,0.000128,-0.000270,-0.000717,-0.000169,-0.000048,0.000073,-0.000131,0.001163,0.000005,-0.000174,0.056447,0.006423,0.183864,0.044259,0.017571,0.520165,0.002390,0.150006,1.030564,0.472376,0.313199,0.241787,0.198667,0.176819,0.185973,0.180079,0.177666,0.161127,0.162318,0.137750,0.139227,0.010295,0.002645,0.051993,0.005202,0.013110,0.005390,0.041241,0.002132,0.002631,0.006084,0.019994,0.002298,0.012702,0.060008,0.006672,0.245000,0.049758,0.020231,0.533530,0.002789,0.162834,1.123821,0.536393,0.429724,0.313473,0.263651,0.240587,0.255485,0.242699,0.255844,0.239419,0.237569,0.218931,0.199390,0.014757,0.003643,0.067533,0.007549,0.020215,0.008246,0.053564,0.003129,0.003685,0.008625,0.027172,0.003137,0.015045,Others2
0.100904,0.018996,3.108736,0.223584,0.244549,0.857026,0.005143,0.174847,-23.449315,2.194969,-0.135178,0.429801,0.109202,0.099304,0.068980,0.148103,-0.085245,0.171054,0.094424,0.043809,0.014776,0.007372,0.002925,0.040111,0.006895,0.014441,0.006485,0.063531,0.002388,0.006934,0.010936,0.104183,0.003535,0.035190,-0.002044,-0.001075,0.003489,-0.001693,-0.001819,-0.035122,0.000145,-0.002736,-0.126850,0.009198,0.031782,-0.004638,-0.053879,-0.037115,0.022240,0.035872,-0.028679,0.005806,0.025784,0.011809,-0.003791,-0.001619,0.000160,-0.006177,0.000186,0.000339,-0.000794,0.011207,-0.000482,-0.001057,0.000002,0.003936,-0.000170,0.001776,0.039348,0.005444,0.075306,0.039284,0.021473,0.272047,0.001610,0.094869,0.444576,0.271106,0.197772,0.212542,0.177533,0.206284,0.145338,0.129077,0.161669,0.112604,0.135059,0.127165,0.132582,0.004710,0.001650,0.025591,0.004010,0.005374,0.004344,0.041519,0.002182,0.003721,0.007084,0.045844,0.002115,0.009142,0.041383,0.007414,0.115831,0.045439,0.022978,0.364090,0.002222,0.101645,0.672468,0.323086,0.262094,0.270152,0.287694,0.268945,0.222445,0.229865,0.256896,0.180518,0.244490,0.217550,0.190226,0.008416,0.002214,0.035609,0.005539,0.007271,0.006171,0.050064,0.002264,0.004690,0.010181,0.060986,0.002825,0.014058,Others2
0.050563,0.016918,3.062018,0.116800,0.159177,0.435320,0.009494,0.073406,-25.479157,2.848028,-0.326695,0.635392,0.104856,0.063955,0.064300,0.169307,-0.054980,0.054165,0.003085,-0.019967,-0.056683,0.015342,0.002794,0.125064,0.007562,0.018556,0.010560,0.090292,0.001333,0.002627,0.012588,0.038668,0.002673,0.044839,-0.000375,-0.000099,0.006038,0.000236,0.000174,0.001696,0.000110,-0.000156,-0.061346,-0.003370,-0.004290,-0.001613,0.005071,0.000287,-0.004367,0.010090,-0.005500,-0.007988,0.009337,0.007505,0.001997,0.001073,-0.000079,-0.000300,0.000039,0.000907,-0.001045,0.000197,0.000027,-0.000023,0.000893,-0.001379,0.000112,-0.000250,0.013918,0.010075,0.133158,0.017021,0.022886,0.142148,0.003959,0.021120,0.675614,0.261533,0.217048,0.164275,0.147306,0.155011,0.157871,0.121172,0.177443,0.166726,0.136696,0.144709,0.139473,0.008193,0.002074,0.070876,0.005684,0.011654,0.012188,0.049636,0.001370,0.002287,0.012023,0.021515,0.002615,0.013937,0.017410,0.008300,0.182012,0.020996,0.029296,0.142840,0.005369,0.023560,0.365436,0.192094,0.238363,0.202978,0.180609,0.167080,0.180748,0.162872,0.249907,0.192364,0.179980,0.176156,0.185996,0.012416,0.002928,0.104685,0.008474,0.017228,0.012885,0.070005,0.001930,0.002847,0.014445,0.033017,0.003362,0.020411,Others2
0.159866,0.003560,3.067691,0.247763,0.225816,1.631488,0.003639,0.268958,-25.543944,1.357589,-0.311959,0.322426,-0.338669,-0.045366,-0.205656,-0.097318,-0.085166,-0.094797,-0.047380,-0.055758,0.000892,0.017997,0.005009,0.014736,0.015094,0.016807,0.014089,0.017959,0.003525,0.010946,0.013362,0.016930,0.007766,0.008864,-0.001606,-0.000012,-0.004028,-0.000763,0.000826,-0.022687,0.000068,-0.003458,-0.029159,0.026777,0.004149,-0.001471,0.014922,-0.017850,-0.000499,-0.011469,-0.007016,-0.002883,-0.002193,-0.001529,-0.010185,0.001062,0.000009,0.000182,0.001023,0.000035,0.000996,0.000434,0.000028,-0.000182,-0.000354,-0.000126,-0.000052,0.000286,0.035044,0.004780,0.291242,0.041358,0.015112,0.383565,0.000922,0.096558,1.089335,0.512486,0.255934,0.257700,0.249345,0.210540,0.146574,0.161003,0.178041,0.108633,0.149231,0.167092,0.146347,0.009544,0.002306,0.009809,0.009625,0.010714,0.008517,0.011154,0.002427,0.007953,0.007909,0.008876,0.004723,0.003222,0.038414,0.006080,0.369307,0.046476,0.018146,0.435517,0.001246,0.113742,1.182163,0.536843,0.286796,0.302316,0.326903,0.239663,0.180564,0.206481,0.221668,0.164062,0.191523,0.225202,0.155237,0.013665,0.003429,0.014263,0.011085,0.014972,0.011379,0.015650,0.003204,0.011970,0.011438,0.012395,0.006666,0.004188,Others2
0.079229,0.010686,3.130089,0.149666,0.169340,0.819165,0.006588,0.122802,-24.008167,2.291008,-0.676899,0.489410,0.450615,0.776818,0.058068,-0.236948,-0.126866,-0.006370,-0.478574,0.010173,0.173133,0.013897,0.004371,0.049959,0.019277,0.032834,0.010824,0.019732,0.008088,0.007957,0.030204,0.020598,0.006171,0.019748,-0.000787,0.000058,0.005297,-0.000558,-0.000012,-0.001944,0.000072,-0.000604,0.005345,0.013283,-0.001752,0.004911,-0.002779,0.002145,-0.002254,0.011107,-0.004712,-0.001181,0.004393,0.006320,0.000800,0.000186,-0.000022,-0.002877,-0.000090,-0.000393,0.000274,0.000197,0.000135,-0.000089,0.002323,-0.000172,-0.000158,-0.000369,0.014892,0.004268,0.134767,0.012235,0.016136,0.204311,0.002291,0.025938,0.498554,0.281203,0.324804,0.188115,0.176026,0.150410,0.173850,0.147439,0.161837,0.152434,0.157200,0.128733,0.138139,0.010601,0.004546,0.029227,0.014882,0.017179,0.008345,0.008758,0.007119,0.005444,0.023904,0.011288,0.005189,0.007071,0.017281,0.005829,0.197994,0.016260,0.020947,0.229570,0.002870,0.030938,0.577718,0.318473,0.356514,0.247025,0.229397,0.216949,0.229306,0.208882,0.195632,0.219148,0.229935,0.170157,0.191731,0.015224,0.006017,0.041563,0.023494,0.022206,0.011760,0.013365,0.009737,0.007862,0.028714,0.016055,0.006651,0.009452,Others2
0.108365,0.008826,3.167277,0.176086,0.176652,1.141151,0.005364,0.174583,-24.466518,1.746603,-0.726372,0.406141,0.213677,0.576872,-0.039266,-0.472919,-0.295613,-0.032826,-0.600683,-0.183245,0.176221,0.017318,0.002314,0.025551,0.026931,0.021344,0.012631,0.019276,0.009038,0.007268,0.024206,0.019561,0.006771,0.014262,-0.000803,-0.000049,0.001208,0.000623,0.000398,-0.003405,0.000221,0.002271,-0.021292,-0.010199,0.052302,-0.001512,-0.019901,0.023460,-0.014735,-0.019885,-0.008111,0.026484,0.024372,-0.003037,-0.003291,-0.001519,-0.000167,0.000711,-0.001959,0.001534,-0.000367,0.000915,0.000112,-0.000311,0.001738,-0.000074,-0.000449,0.000393,0.018424,0.009621,0.128416,0.017684,0.011849,0.236720,0.001953,0.032953,0.749844,0.357232,0.267006,0.160854,0.172888,0.155959,0.136687,0.130653,0.132674,0.153530,0.164745,0.131949,0.126137,0.014100,0.001720,0.016062,0.019445,0.014150,0.008990,0.008390,0.007165,0.004717,0.014266,0.012703,0.005193,0.005726,0.018550,0.010522,0.168691,0.017060,0.015053,0.226356,0.001971,0.031272,0.703236,0.345592,0.264620,0.193301,0.256407,0.204332,0.163571,0.214929,0.198814,0.193971,0.213902,0.185745,0.170166,0.020432,0.002534,0.020449,0.029496,0.019356,0.013988,0.009905,0.010971,0.006208,0.017829,0.018341,0.007361,0.005542,Others2
0.204693,0.008715,2.920509,0.305952,0.231617,1.795065,0.003414,0.381109,-27.630788,-0.064829,0.031766,0.163562,-0.009881,0.161987,0.349369,0.212346,0.153827,0.137942,0.213632,0.160526,0.058666,0.004255,0.003559,0.079610,0.003447,0.004169,0.003836,0.067188,0.003355,0.003311,0.004163,0.013215,0.002964,0.027834,-0.001768,-0.000023,0.002612,0.002098,0.001506,-0.009117,0.000141,0.003063,-0.077214,0.014326,0.017915,-0.001514,0.000914,0.006085,0.009086,-0.003876,-0.009007,-0.006007,-0.006916,-0.000747,0.010808,-0.000220,-0.000083,0.003261,-0.000127,-0.000023,-0.000020,0.001386,-0.000051,-0.000020,-0.000283,-0.000368,-0.000039,0.000949,0.087066,0.015450,0.301298,0.051673,0.032367,0.622299,0.001315,0.173473,2.762111,0.947604,0.612950,0.211409,0.391690,0.318190,0.193796,0.181590,0.167989,0.158291,0.174563,0.196932,0.146421,0.002679,0.003391,0.074775,0.003348,0.002993,0.002676,0.053688,0.003393,0.002936,0.002571,0.010546,0.002248,0.022973,0.063624,0.013198,0.390068,0.041328,0.018848,0.403062,0.001806,0.133627,1.735103,0.709861,0.558322,0.256935,0.352521,0.366911,0.225810,0.258484,0.242337,0.228819,0.263683,0.267812,0.227325,0.004326,0.004133,0.045987,0.003586,0.003617,0.003075,0.051098,0.004213,0.003942,0.002380,0.010904,0.002554,0.013332,Others2
0.155587,0.004072,3.049883,0.261644,0.241433,1.418980,0.004029,0.281868,-25.977631,1.110860,0.029558,0.022683,0.057369,0.026505,0.181438,0.197143,0.264949,0.152161,0.204593,0.119001,-0.005019,0.006056,0.004258,0.065448,0.005412,0.007592,0.004185,0.070974,0.002872,0.003545,0.006891,0.044069,0.005028,0.027763,-0.002875,-0.000094,0.003304,-0.002732,-0.000014,-0.025712,0.000087,-0.005743,-0.030842,0.048549,-0.016669,0.003361,0.005958,-0.010576,-0.006015,0.010083,-0.002033,0.004528,-0.000180,-0.008431,0.000446,-0.000131,0.000323,0.001623,0.000447,0.000096,-0.000084,0.000458,-0.000187,-0.000044,0.000118,-0.000216,0.000393,0.000018,0.035632,0.006766,0.196341,0.032728,0.011551,0.514646,0.001769,0.119186,1.359080,0.498093,0.396490,0.229624,0.241273,0.190147,0.197769,0.162612,0.142242,0.173628,0.169923,0.137136,0.185906,0.003628,0.004098,0.035872,0.004001,0.003862,0.002865,0.038984,0.002421,0.002824,0.004439,0.024703,0.004478,0.011155,0.031681,0.008431,0.268072,0.029342,0.015308,0.449920,0.001888,0.097892,1.649005,0.448908,0.566219,0.317822,0.306587,0.281826,0.280438,0.242798,0.192748,0.238292,0.257978,0.168823,0.269304,0.005307,0.005469,0.050492,0.005188,0.005220,0.004222,0.055171,0.003666,0.004128,0.006166,0.030200,0.006732,0.014938,Others2
0.095474,0.015644,3.021215,0.254084,0.256497,0.784562,0.005018,0.141500,-24.782251,1.323809,0.485564,0.252248,0.269185,0.149419,0.362896,0.245630,0.198922,0.187726,0.166800,0.158733,0.125533,0.004520,0.001332,0.188341,0.003831,0.004089,0.001965,0.088824,0.000592,0.001810,0.004625,0.017493,0.002275,0.056959,-0.001888,0.000374,0.007988,0.000300,-0.000301,-0.000602,0.000036,-0.001604,0.013924,-0.008856,-0.011470,0.009265,-0.016821,0.010963,0.013082,0.000662,0.009571,0.000360,-0.003093,0.010449,-0.000697,-0.000092,-0.000022,0.005911,-0.000028,-0.000028,0.000001,-0.004578,-0.000040,-0.000014,-0.000132,-0.001693,0.000003,0.000847,0.034610,0.005484,0.128197,0.033584,0.016200,0.402523,0.002433,0.136169,0.746871,0.539222,0.356417,0.264543,0.303784,0.222306,0.240655,0.195419,0.169389,0.185524,0.152556,0.151266,0.161139,0.004749,0.001136,0.058901,0.004979,0.003938,0.001994,0.044978,0.000443,0.002330,0.003596,0.011297,0.003047,0.014194,0.047165,0.007415,0.163696,0.042543,0.022223,0.557515,0.003497,0.200901,0.987909,0.667545,0.491040,0.338963,0.330859,0.285255,0.319700,0.277901,0.226874,0.269513,0.175337,0.233613,0.212088,0.006415,0.001319,0.072906,0.006453,0.004817,0.002907,0.057613,0.000589,0.002849,0.004013,0.014812,0.003741,0.016365,Others2
0.071985,0.040967,3.095462,0.236314,0.257441,0.528876,0.004832,0.062619,-23.768218,1.533257,0.453309,0.293488,0.241816,0.157945,0.465290,0.276239,0.213415,0.282844,0.248208,0.144184,0.078590,0.004386,0.000888,0.224887,0.002527,0.007732,0.001737,0.069144,0.001766,0.002126,0.003059,0.009453,0.001339,0.063174,-0.000629,0.000355,0.010689,0.000031,-0.000133,0.001096,0.000082,-0.000028,0.010081,-0.004386,0.002496,0.005025,0.004618,0.007794,-0.001559,-0.004787,0.009120,0.014932,0.004926,-0.000459,0.003299,0.000151,-0.000036,0.001134,0.000021,0.000164,-0.000066,-0.001532,0.000026,-0.000007,-0.000045,-0.000248,0.000008,0.000205,0.023283,0.016283,0.086131,0.021260,0.015166,0.235402,0.004063,0.073369,0.722630,0.455900,0.215254,0.261633,0.156255,0.307035,0.186627,0.182750,0.244004,0.187527,0.149108,0.122540,0.158398,0.005619,0.000541,0.052810,0.003190,0.011347,0.001590,0.023816,0.003700,0.004316,0.001489,0.004877,0.001419,0.013979,0.031654,0.022100,0.069714,0.026984,0.019465,0.337890,0.004462,0.099743,0.924266,0.599089,0.264607,0.374819,0.224032,0.430175,0.235809,0.253043,0.304124,0.251800,0.198781,0.178533,0.233337,0.008005,0.000708,0.061988,0.003900,0.014168,0.002080,0.032745,0.005230,0.006262,0.002207,0.006133,0.002018,0.016117,Others2
